Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
6/8/16,14,Aggravated Assault,6B20,Residence or House,800-899,LOVERS,LN,-,1
6/9/16,10,Theft,6B20,Residence or House,400-499,PARKER,RD,W,1
6/9/16,14,Burglary,6B20,"Other, Unknown, or Not Listed",3000-3099,DESOTO,-,-,1
6/17/16,17,Burglary,6B20,Residence or House,6600-6699,UTAH,-,-,1
6/19/16,17,Burglary,6B20,Vehicle/Auto Sales/Lease/Auto Parts Store,6800-6899,SHEPHERD,DR,N,1
6/17/16,14,Theft,6B20,"Laundry, Dry Cleaners, Washaterias",300-399,TIDWELL,RD,W,1
6/16/16,20,Theft,6B20,Auto Repair,6800-6899,SHEPHERD,DR,N,1
6/17/16,0,Theft,6B20,"Hotel, Motel, Inn, Etc.",6000-6099,NORTH,FWY,-,1
6/16/16,9,Auto Theft,6B20,Driveway,6300-6399,TUSKEGEE,-,-,1
6/16/16,5,Auto Theft,6B20,Apartment Parking Lot,5600-5699,YALE,ST,-,1
6/16/16,2,Robbery,6B20,"Hotel, Motel, Inn, Etc.",7400-7499,NORTH,FWY,-,1
6/14/16,15,Burglary,6B20,Apartment,400-499,PARKER,RD,W,1
6/14/16,14,Theft,6B20,Convenience Store,7000-7099,SHEPHERD,DR,N,1
6/14/16,17,Robbery,6B20,Convenience Store,7400-7499,SHEPHERD,DR,N,1
6/14/16,18,Burglary,6B20,Residence or House,6600-6699,TUSKEGEE,-,-,1
6/15/16,6,Auto Theft,6B20,Apartment Parking Lot,400-499,PARKER,RD,W,1
6/15/16,14,Theft,6B20,Construction Site,1100-1199,PINEMONT,-,-,1
6/15/16,14,Theft,6B20,"Other, Unknown, or Not Listed",900-999,LITTLE YORK,RD,W,1
6/11/16,19,Auto Theft,6B20,Driveway,600-699,PARKER,RD,-,1
6/12/16,16,Auto Theft,6B20,Driveway,5600-5699,PATRICK,-,-,1
6/11/16,9,Auto Theft,6B20,"Road, Street, or Sidewalk",700-799,DAVIDSON,ST,-,1
6/11/16,3,Burglary,6B20,Apartment,400-499,PARKER,RD,W,1
6/10/16,9,Theft,6B20,Warehouse,3700-3799,CREEKMONT,DR,-,1
6/28/16,19,Theft,6B30,Miscellaneous Business (Non-Specific),7300-7399,BREEN,DR,-,1
6/28/16,18,Theft,6B30,Driveway,6600-6699,ROLLING MILL,DR,-,1
6/28/16,20,Theft,6B30,Apartment Parking Lot,8000-8099,ANTOINE,DR,-,1
6/28/16,7,Theft,6B30,Driveway,7500-7599,LOG VIEW,DR,-,1
6/28/16,8,Theft,6B30,Residence or House,5600-5699,ARNCLIFFE,DR,-,1
6/28/16,9,Burglary,6B30,Restaurant or Cafeteria,7200-7299,ANTOINE,DR,-,1
6/28/16,9,Auto Theft,6B30,Apartment Parking Lot,6000-6099,OAK BAY,DR,-,1
6/29/16,13,Burglary,6B30,Residence or House,6200-6299,OAK PASS,DR,-,1
6/29/16,6,Burglary,6B30,Garage or Carport,3300-3399,ELMCREST,DR,-,1
6/30/16,6,Burglary,6B30,Garage or Carport,5900-5999,DONWHITE,LN,-,1
6/29/16,19,Burglary,6B30,Residence or House,4000-4099,R V MAYFIELD,DR,-,1
6/30/16,14,Theft,6B30,"Other, Unknown, or Not Listed",9200-9299,LANDWOOD,DR,-,1
6/30/16,20,Aggravated Assault,6B30,Apartment,6200-6299,TIDWELL,RD,W,1
6/30/16,23,Burglary,6B30,Apartment,5500-5599,DESOTO,-,-,1
6/22/16,16,Burglary,6B30,Residence or House,4300-4399,CYPRESS GROVE,LN,-,1
6/22/16,11,Aggravated Assault,6B30,"Road, Street, or Sidewalk",8000-8099,ANTOINE,DR,-,2
6/23/16,14,Theft,6B30,Residence or House,3900-3999,VICTORY,DR,-,1
6/23/16,9,Auto Theft,6B30,Apartment Parking Lot,5700-5799,LOST FOREST,DR,-,1
6/23/16,7,Theft,6B30,Residence or House,3200-3299,CHERRY FOREST,DR,-,1
6/21/16,12,Auto Theft,6B30,Driveway,7000-7099,HIDDEN ARBOR,-,-,1
6/21/16,9,Burglary,6B30,Garage or Carport,7500-7599,ANTOINE,DR,-,1
6/21/16,8,Auto Theft,6B30,Driveway,8900-8999,STONE BROOK,LN,-,1
6/20/16,21,Burglary,6B30,Apartment,5700-5799,GULF BANK,RD,W,2
6/21/16,18,Aggravated Assault,6B30,Apartment,5500-5599,DESOTO,-,-,1
6/21/16,13,Theft,6B30,Driveway,3800-3899,BLACK LOCUST,DR,-,1
6/21/16,13,Burglary,6B30,Apartment,6000-6099,OAK BAY,DR,-,1
6/21/16,23,Theft,6B30,Garage or Carport,8600-8699,SCENIC GREEN,DR,-,1
6/22/16,7,Theft,6B30,Driveway,7400-7499,BREEZEWAY,ST,-,1
6/22/16,8,Theft,6B30,Other Parking Lot,6200-6299,BINGLE,RD,-,1
6/25/16,17,Aggravated Assault,6B30,Residence or House,9900-9999,DOLBEN,CT,-,2
6/25/16,5,Aggravated Assault,6B30,Apartment Parking Lot,5300-5399,OAK COVE,DR,-,1
6/24/16,8,Burglary,6B30,Garage or Carport,7800-7899,ANTOINE,DR,-,1
6/24/16,14,Auto Theft,6B30,Apartment Parking Lot,5800-5899,HOUSTON ROSSLYN,RD,N,1
6/26/16,6,Theft,6B30,Airport Terminal,5300-5399,GULF BANK,RD,W,1
6/26/16,4,Robbery,6B30,"Road, Street, or Sidewalk",5800-5899,GULF BANK,RD,W,1
6/26/16,5,Theft,6B30,Driveway,9000-9099,CHATEAU FOREST,-,-,1
6/26/16,13,Theft,6B30,Residence or House,8900-8999,ALEJO,DR,-,1
6/26/16,21,Burglary,6B30,Apartment,5700-5799,GULF BANK,RD,W,1
6/26/16,20,Aggravated Assault,6B30,Apartment Parking Lot,6100-6199,TIDWELL,RD,W,1
6/26/16,15,Auto Theft,6B30,Apartment Parking Lot,6500-6599,ANTOINE,DR,-,1
6/27/16,9,Theft,6B30,Apartment Parking Lot,5300-5399,DESOTO,ST,-,1
6/27/16,9,Aggravated Assault,6B30,"Road, Street, or Sidewalk",5600-5699,ARNCLIFFE,DR,-,1
6/27/16,7,Theft,6B30,"Vacant Other Residential (Apartment,Dorms)",5300-5399,DESOTO,ST,-,1
6/27/16,7,Theft,6B30,Residence or House,5800-5899,ARNCLIFFE,DR,-,1
6/27/16,12,Auto Theft,6B30,Residence or House,3600-3699,STORM CREEK,DR,-,1
6/28/16,0,Theft,6B30,Residence or House,7500-7599,ANTOINE,DR,-,1
6/27/16,23,Robbery,6B30,Convenience Store,5700-5799,ANTOINE,DR,-,1
6/27/16,23,Robbery,6B30,Apartment,5800-5899,HOUSTON ROSSLYN,RD,N,1
6/9/16,18,Aggravated Assault,6B30,Apartment,5500-5599,DESOTO,-,-,1
6/9/16,9,Burglary,6B30,Apartment,6400-6499,ANTOINE,DR,-,1
6/9/16,11,Burglary,6B30,Residence or House,4300-4399,SHINGLE OAK,LN,-,1
6/9/16,13,Theft,6B30,Service or Gas Station,5700-5799,ANTOINE,DR,-,1
6/8/16,15,Theft,6B30,Other Parking Lot,7100-7199,TIDWELL,RD,W,1
6/8/16,12,Theft,6B30,Auto Repair,6200-6299,LITTLE YORK,RD,W,1
6/7/16,16,Theft,6B30,Grocery Store or Supermarket,7300-7399,ANTOINE,DR,-,1
6/7/16,15,Auto Theft,6B30,Apartment Parking Lot,5700-5799,DEEP FOREST,CIR,-,1
6/7/16,19,Auto Theft,6B30,Apartment Parking Lot,5300-5399,DESOTO,-,-,1
6/2/16,16,Theft,6B30,Strip Business Center Parking Lot,6600-6699,ANTOINE,DR,-,1
6/2/16,17,Robbery,6B30,Grocery Store or Supermarket Parking Lot,6200-6299,FRANCIS MARION,DR,-,1
6/2/16,17,Theft,6B30,Vehicle/Auto Sales/Lease/Auto Parts Store,5600-5699,LITTLE YORK,RD,W,1
6/3/16,1,Rape,6B30,Apartment,5500-5599,DESOTO,-,-,1
6/3/16,9,Burglary,6B30,Apartment,5500-5599,DESOTO,-,-,1
6/3/16,7,Theft,6B30,Residence or House,7100-7199,DORSETSHIRE,DR,-,1
6/3/16,7,Burglary,6B30,Apartment,5500-5599,DESOTO,-,-,1
6/3/16,5,Auto Theft,6B30,Driveway,7700-7799,GREEN LAWN,DR,-,1
6/2/16,10,Robbery,6B30,Residence or House,9800-9899,HANNON,DR,-,1
6/2/16,10,Auto Theft,6B30,Driveway,5500-5599,BLACKJACK,LN,-,1
6/2/16,13,Theft,6B30,Apartment Parking Lot,3200-3299,LITTLE YORK,RD,W,1
6/1/16,14,Auto Theft,6B30,Service or Gas Station,8000-8099,ANTOINE,DR,-,1
6/1/16,9,Robbery,6B30,Apartment,6400-6499,DEIHL,RD,-,1
6/1/16,9,Burglary,6B30,Miscellaneous Business (Non-Specific),3700-3799,BADGER FOREST,DR,-,1
6/1/16,8,Auto Theft,6B30,Driveway,7500-7599,MAPLE TREE,DR,-,1
6/6/16,11,Theft,6B30,Drug Store or Medical Supply,8700-8799,LONGPOINT,-,-,1
6/5/16,22,Robbery,6B30,Apartment Parking Lot,5500-5599,GULF BANK,RD,W,1
6/5/16,13,Auto Theft,6B30,Other Parking Lot,6900-6999,LITTLE YORK,RD,W,1
6/5/16,15,Theft,6B30,"Other, Unknown, or Not Listed",7000-7099,T C JESTER,BLVD,-,1
6/6/16,19,Auto Theft,6B30,Service or Gas Station,4500-4599,LITTLE YORK,RD,W,1
6/6/16,16,Robbery,6B30,Apartment Parking Lot,5700-5799,GULF BANK,RD,W,1
6/6/16,13,Theft,6B30,Specialty Store (Non-Specific),3300-3399,LITTLE YORK,RD,-,1
6/5/16,12,Auto Theft,6B30,Apartment Parking Lot,3200-3299,LITTLE YORK,RD,W,1
6/5/16,9,Aggravated Assault,6B30,Apartment Parking Lot,5700-5799,ANTOINE,DR,-,1
6/5/16,6,Theft,6B30,Driveway,7200-7299,LOG HOLLOW,DR,-,1
6/5/16,1,Aggravated Assault,6B30,Apartment,3500-3599,W. LITTLE YORK,-,-,1
6/4/16,21,Theft,6B30,Driveway,5800-5899,CHINABERRY,DR,-,1
6/4/16,16,Burglary,6B30,Apartment,7200-7299,T C JESTER,BLVD,-,1
6/4/16,18,Theft,6B30,Department or Discount Store,6600-6699,ANTOINE,DR,-,1
6/4/16,9,Aggravated Assault,6B30,Apartment,5500-5599,DESOTO,-,-,1
6/4/16,7,Burglary,6B30,Hospital,6200-6299,LITTLE YORK,RD,W,1
6/3/16,15,Theft,6B30,Residence or House,7000-7099,COLE CREEK,DR,-,1
6/3/16,15,Theft,6B30,"Road, Street, or Sidewalk",7100-7199,COLE CREEK,DR,-,1
6/3/16,14,Theft,6B30,Residence or House,7200-7299,CARACARA,DR,-,1
6/3/16,12,Burglary,6B30,Apartment,5500-5599,DESOTO,-,-,1
6/10/16,7,Theft,6B30,Residence or House,7200-7299,BAYOU OAKS,DR,-,1
6/10/16,17,Theft,6B30,Check Cashing Places,5800-5899,ANTOINE,DR,-,1
6/10/16,20,Theft,6B30,"Church, Synagogue, or Temple",6300-6399,LITTLE YORK,RD,W,1
6/11/16,8,Burglary,6B30,Apartment,6200-6299,TIDWELL,RD,W,1
6/11/16,11,Burglary,6B30,"Gym, Recreat, Club House, Indoor Pool, Spa",7600-7699,ANTOINE,DR,-,1
6/11/16,14,Robbery,6B30,Restaurant or Cafeteria,8300-8399,HOUSTON ROSSLYN,RD,N,1
6/11/16,21,Burglary,6B30,Residence or House,7400-7499,YELLOW PINE,DR,-,1
6/13/16,16,Burglary,6B30,Residence or House,3400-3499,ABINGER,LN,-,1
6/13/16,10,Theft,6B30,Body Shop,5600-5699,TIDWELL,RD,W,1
6/13/16,9,Theft,6B30,Apartment,6200-6299,TIDWELL,RD,W,1
6/12/16,20,Theft,6B30,Department or Discount Store,6400-6499,LITTLE YORK,RD,W,1
6/12/16,20,Aggravated Assault,6B30,Apartment,8000-8099,ANTOINE,DR,-,1
6/15/16,14,Burglary,6B30,Residence or House,3700-3799,VILLA GLEN,DR,-,1
6/15/16,1,Burglary,6B30,Apartment,7200-7299,T C JESTER,BLVD,-,1
6/15/16,8,Theft,6B30,Other Parking Lot,2900-2999,LITTLE YORK,RD,W,1
6/14/16,18,Burglary,6B30,Apartment,7900-7999,STREAMSIDE,DR,-,1
6/14/16,21,Theft,6B30,Residence or House,4300-4399,CYPRESS GROVE,LN,-,1
6/14/16,13,Theft,6B30,Driveway,8700-8799,HIGH MOUNTAIN,DR,-,1
6/14/16,11,Theft,6B30,Residence or House,4100-4199,R V MAYFIELD,DR,-,1
6/14/16,8,Theft,6B30,Driveway,3800-3899,STORM CREEK,DR,-,1
6/14/16,9,Theft,6B30,Driveway,3500-3599,MAYFIELD OAKS,LN,-,1
6/13/16,18,Theft,6B30,Apartment,5500-5599,DESOTO,-,-,1
6/14/16,7,Theft,6B30,"Road, Street, or Sidewalk",8700-8799,WOODCAMP,DR,-,1
6/17/16,13,Theft,6B30,Restaurant or Cafeteria Parking Lot,7000-7099,ANTOINE,DR,-,1
6/17/16,11,Burglary,6B30,Residence or House,5900-5999,LAWN,LN,-,1
6/17/16,20,Robbery,6B30,Service or Gas Station,7200-7299,JUNCO,DR,-,1
6/18/16,7,Theft,6B30,Commercial Building,8400-8499,HOUSTON ROSSLYN,RD,N,1
6/18/16,8,Auto Theft,6B30,Residence or House,6600-6699,BARBADOS,DR,-,1
6/18/16,10,Theft,6B30,"Other, Unknown, or Not Listed",6500-6599,LITTLE YORK,RD,W,1
6/19/16,10,Theft,6B30,Residence or House,5800-5899,HOUSTON ROSSLYN,RD,N,1
6/18/16,17,Burglary,6B30,Residence or House,6300-6399,HIDDEN ARBOR,-,-,1
6/18/16,19,Burglary,6B30,Apartment,5500-5599,DESOTO,-,-,1
6/26/16,9,Auto Theft,6B40,Commercial Parking Lot or Garage,2100-2199,LITTLE YORK,RD,W,1
6/24/16,16,Theft,6B40,Residence or House,900-999,FERGUSON,WAY,-,1
6/25/16,0,Burglary,6B40,Residence or House,900-999,DEWALT,ST,-,1
6/24/16,8,Theft,6B40,Commercial Parking Lot or Garage,7500-7599,SHEPHERD,DR,N,1
6/24/16,7,Burglary,6B40,Convenience Store,7900-7999,DE PRIEST,ST,-,1
6/24/16,11,Theft,6B40,Residence or House,900-999,VICTORY,DR,-,1
6/25/16,3,Aggravated Assault,6B40,Sexually Oriented Business Parking Lot,8500-8599,NORTH,FWY,-,2
6/25/16,7,Auto Theft,6B40,"Road, Street, or Sidewalk",8200-8299,VETERANS MEMORIAL,DR,-,1
6/25/16,10,Burglary,6B40,Apartment,700-799,LITTLE YORK,RD,W,1
6/25/16,10,Theft,6B40,Garage or Carport,2500-2599,LITTLE YORK,RD,W,1
6/25/16,11,Theft,6B40,"Road, Street, or Sidewalk",7500-7599,MAXROY,-,E,1
6/25/16,12,Theft,6B40,Convenience Store,700-799,LITTLE YORK,RD,W,1
6/25/16,21,Aggravated Assault,6B40,Apartment Parking Lot,1400-1499,GULF BANK,RD,W,1
6/25/16,18,Auto Theft,6B40,Other Parking Lot,8900-8999,GLEN SHADOW,DR,-,1
6/25/16,18,Robbery,6B40,Residence or House,8900-8999,GLEN SHADOW,DR,-,1
6/22/16,1,Aggravated Assault,6B40,Apartment,9000-9099,NORTH,FWY,-,1
6/21/16,15,Theft,6B40,Residence or House,2000-2099,DEWALT,ST,-,1
6/21/16,0,Theft,6B40,Residence or House,1000-1099,NORTH,LN,-,1
6/20/16,15,Burglary,6B40,Residence or House,7900-7999,MOON BEAM,ST,-,1
6/20/16,17,Theft,6B40,"Road, Street, or Sidewalk",8000-8099,CORA,ST,-,1
6/21/16,1,Aggravated Assault,6B40,Residence or House,1700-1799,TWINBROOKE,DR,-,1
6/23/16,9,Auto Theft,6B40,Vehicle/Auto Sales/Lease/Auto Parts Store,10000-10099,NORTH,FWY,-,1
6/23/16,12,Robbery,6B40,Convenience Store Parking Lot,2500-2599,LITTLE YORK,RD,W,1
6/23/16,12,Theft,6B40,Residence or House,9500-9599,IRBY,-,-,1
6/24/16,3,Robbery,6B40,"Road, Street, or Sidewalk",8900-8999,GLEN SHADOW,DR,-,1
6/23/16,18,Theft,6B40,Park and Ride Terminal,7800-7899,SHEPHERD,DR,N,1
6/23/16,17,Theft,6B40,Park and Ride Terminal,7800-7899,SHEPHERD,DR,N,1
6/22/16,12,Burglary,6B40,"Church, Synagogue, or Temple",7500-7599,CARVER,-,-,1
6/22/16,20,Theft,6B40,Residence or House,900-999,RINGOLD,-,-,1
6/22/16,20,Burglary,6B40,"Vacant Single Occ Resd(House,Townhs,Dplex)",8100-8199,OREBO,-,-,1
6/30/16,13,Burglary,6B40,Residence or House,8100-8199,OREBO,-,-,1
6/30/16,10,Theft,6B40,Hospital Parking Lot,800-899,RINGOLD,-,-,1
6/30/16,19,Aggravated Assault,6B40,Residence or House,8200-8299,WHITECASTLE,LN,-,1
6/30/16,16,Auto Theft,6B40,Convenience Store,7200-7299,WHEATLEY,-,-,1
6/29/16,17,Aggravated Assault,6B40,"Road, Street, or Sidewalk",1000-1099,SAINT CLAIR,-,-,1
6/29/16,7,Burglary,6B40,Residence or House,2500-2599,GARWOOD,DR,-,1
6/28/16,10,Burglary,6B40,Residence or House,1900-1999,HAMPTON,-,-,1
6/28/16,13,Auto Theft,6B40,Driveway,8700-8799,GLENHOUSE,CT,-,1
6/28/16,6,Theft,6B40,Residence or House,9200-9299,GLEN SHADOW,DR,-,1
6/28/16,17,Burglary,6B40,Residence or House,8800-8899,SUNNYWOOD,DR,-,1
6/28/16,15,Theft,6B40,Miscellaneous Business (Non-Specific),1400-1499,GULF BANK,RD,W,1
6/3/16,12,Robbery,6B40,"Road, Street, or Sidewalk",10200-10299,NORTH,FWY,-,1
6/3/16,17,Burglary,6B40,Residence or House,7500-7599,CHARLIE,ST,-,1
6/3/16,16,Theft,6B40,Service or Gas Station,9300-9399,NORTH,FWY,-,1
6/4/16,11,Auto Theft,6B40,Driveway,1000-1099,SADDLE ROCK,DR,-,1
6/5/16,8,Theft,6B40,Adult Book Store or Newsstand,9800-9899,NORTH,FWY,-,1
6/5/16,9,Aggravated Assault,6B40,Driveway,2500-2599,LUCKY,-,-,1
6/6/16,18,Burglary,6B40,Residence or House,7400-7499,HEZEKIAH,LN,-,1
6/6/16,16,Theft,6B40,Bar or Night Club,500-599,LITTLE YORK,RD,-,1
6/6/16,22,Burglary,6B40,Residence or House,1000-1099,MARJORIE,-,-,1
6/7/16,0,Aggravated Assault,6B40,Apartment Parking Lot,9600-9699,MONTGOMERY,RD,W,1
6/5/16,13,Theft,6B40,Restaurant or Cafeteria,7500-7599,SHEPHERD,DR,N,1
6/5/16,17,Theft,6B40,Driveway,900-999,BEAVER BEND,RD,-,1
6/6/16,8,Rape,6B40,Apartment,2600-2699,GARDEN CITY,DR,-,1
6/1/16,18,Theft,6B40,Grocery Store or Supermarket,600-699,VICTORY,DR,-,1
6/2/16,1,Theft,6B40,Warehouse,8300-8399,SWEETWATER,LN,-,1
6/2/16,13,Robbery,6B40,Restaurant or Cafeteria,9700-9799,MONTGOMERY,RD,W,1
6/2/16,12,Theft,6B40,Commercial Parking Lot or Garage,9700-9799,NORTH,FWY,-,1
6/2/16,8,Burglary,6B40,"Church, Synagogue, or Temple",7500-7599,CARVER,-,-,1
6/2/16,4,Theft,6B40,Apartment Parking Lot,9600-9699,MONTGOMERY,RD,W,1
6/3/16,5,Burglary,6B40,Miscellaneous Business (Non-Specific),8600-8699,MONTGOMERY,RD,W,1
6/3/16,10,Auto Theft,6B40,Driveway,8600-8699,COTTAGE GATE,LN,-,1
6/2/16,20,Theft,6B40,Apartment Parking Lot,1700-1799,TWINBROOKE,DR,-,1
6/2/16,17,Theft,6B40,Residence or House,1000-1099,NORTH,LN,-,1
6/7/16,19,Robbery,6B40,Residence or House,7900-7999,BECKLEY,ST,-,1
6/8/16,1,Aggravated Assault,6B40,Convenience Store Parking Lot,9600-9699,MONTGOMERY,RD,W,1
6/7/16,12,Theft,6B40,"Road, Street, or Sidewalk",1200-1299,HIDDEN VALLEY,DR,-,1
6/8/16,16,Burglary,6B40,Apartment,1400-1499,GULF BANK,RD,W,1
6/8/16,17,Auto Theft,6B40,Apartment Parking Lot,1400-1499,GULF BANK,RD,W,1
6/8/16,20,Burglary,6B40,Residence or House,9500-9599,WILLOW,ST,-,1
6/9/16,21,Robbery,6B40,Other Parking Lot,9600-9699,MONTGOMERY,RD,W,1
6/9/16,21,Burglary,6B40,Residence or House,2900-2999,BLUE SKY,-,-,1
6/18/16,20,Burglary,6B40,Apartment,1400-1499,GULF BANK,RD,W,1
6/18/16,14,Burglary,6B40,Residence or House,1800-1899,FERGUSON,WAY,-,1
6/19/16,8,Auto Theft,6B40,Residence or House,1400-1499,LITTLE YORK,RD,W,1
6/19/16,16,Aggravated Assault,6B40,Apartment Parking Lot,700-799,LITTLE YORK,RD,W,1
6/18/16,13,Burglary,6B40,Residence or House,2400-2499,LUCKY,-,-,1
6/18/16,13,Theft,6B40,Residence or House,1100-1199,HELMS,RD,-,1
6/18/16,8,Theft,6B40,"Road, Street, or Sidewalk",8000-8099,DE PRIEST,ST,-,1
6/18/16,7,Theft,6B40,Residence or House,1500-1599,TARBERRY,RD,-,1
6/18/16,5,Burglary,6B40,"Church, Synagogue, or Temple",1100-1199,ESTHER,DR,-,1
6/17/16,19,Theft,6B40,"Other, Unknown, or Not Listed",1800-1899,ESTHER,DR,-,1
6/19/16,20,Theft,6B40,Residence or House,2900-2999,STALLINGS,DR,-,1
6/17/16,13,Theft,6B40,Residence or House,7700-7799,CORA,ST,-,1
6/17/16,15,Burglary,6B40,Driveway,2900-2999,INWOOD,DR,-,1
6/17/16,10,Theft,6B40,Miscellaneous Business (Non-Specific),9600-9699,NORTH,FWY,-,1
6/17/16,3,Burglary,6B40,Miscellaneous Business (Non-Specific),1300-1399,GULF BANK,RD,W,1
6/17/16,1,Theft,6B40,Grocery Store or Supermarket,600-699,VICTORY,DR,-,1
6/16/16,5,Aggravated Assault,6B40,Apartment Parking Lot,9600-9699,MONTGOMERY,RD,W,1
6/16/16,10,Aggravated Assault,6B40,Residence or House,2400-2499,MAYVIEW,-,-,1
6/16/16,11,Aggravated Assault,6B40,Residence or House,900-999,MARCOLIN,-,-,2
6/13/16,19,Robbery,6B40,Barber And Beauty Shops,9600-9699,MONTGOMERY,RD,W,1
6/14/16,9,Theft,6B40,Hotel or Motel Parking Lot,9700-9799,NORTH,FWY,-,1
6/14/16,16,Burglary,6B40,Residence or House,9900-9999,WHITEHEAD,-,-,1
6/14/16,19,Burglary,6B40,Residence or House,1300-1399,FERGUSON,WAY,-,1
6/14/16,21,Robbery,6B40,Residence or House,800-899,FORTUNE,ST,-,1
6/15/16,8,Theft,6B40,"Road, Street, or Sidewalk",9000-9099,DONLEY,DR,-,1
6/15/16,16,Auto Theft,6B40,Vehicle/Auto Sales/Lease/Auto Parts Store,500-599,WESTBROOK,DR,-,1
6/15/16,17,Aggravated Assault,6B40,Apartment,9600-9699,MONTGOMERY,RD,W,1
6/15/16,17,Theft,6B40,Vehicle/Auto Sales/Lease/Auto Parts Store,1300-1399,MOUNT HOUSTON,RD,W,1
6/15/16,11,Robbery,6B40,Convenience Store,8200-8299,NORTH,FWY,-,1
6/13/16,12,Burglary,6B40,Apartment,1400-1499,GULF BANK,RD,W,1
6/13/16,16,Burglary,6B40,Residence or House,2900-2999,RIGEL,RD,-,1
6/12/16,17,Auto Theft,6B40,Grocery Store or Supermarket Parking Lot,7500-7599,IH 45,-,-,1
6/11/16,16,Theft,6B40,"Road, Street, or Sidewalk",8300-8399,NORTH,FWY,-,1
6/11/16,9,Murder,6B40,Residence or House,8200-8299,WILLOW,ST,-,1
6/11/16,7,Theft,6B40,Apartment,1400-1499,GULF BANK,RD,W,1
6/11/16,8,Theft,6B40,Residence or House,9400-9499,NORTH,FWY,-,1
6/11/16,3,Robbery,6B40,Driveway,1400-1499,DIPLOMAT,WAY,-,1
6/10/16,15,Auto Theft,6B40,Vehicle/Auto Sales/Lease/Auto Parts Store,600-699,GULF BANK,RD,W,1
6/10/16,14,Theft,6B40,Strip Business Center Parking Lot,1400-1499,MOUNT HOUSTON,RD,W,1
6/28/16,12,Theft,6B50,Other Parking Lot,11900-11999,AIRLINE,DR,-,1
6/28/16,11,Theft,6B50,Apartment Parking Lot,17100-17199,IMPERIAL VALLEY,DR,-,1
6/29/16,5,Burglary,6B50,Grocery Store or Supermarket,100-199,ALDINE BENDER,RD,-,1
6/29/16,9,Auto Theft,6B50,Apartment Parking Lot,100-199,DYNA,DR,-,1
6/29/16,13,Theft,6B50,Commercial Building,17500-17599,IMPERIAL VALLEY,DR,-,1
6/29/16,15,Burglary,6B50,Apartment,UNK,GOODSON,DR,-,1
6/29/16,21,Robbery,6B50,Restaurant or Cafeteria,11200-11299,NORTH,FWY,-,1
6/30/16,4,Burglary,6B50,"Road, Street, or Sidewalk",10900-10999,NORTH,FWY,-,1
6/29/16,22,Robbery,6B50,Apartment,UNK,NORTHPOINT,DR,-,1
6/30/16,8,Burglary,6B50,Restaurant or Cafeteria,11100-11199,AIRLINE,DR,-,1
6/30/16,12,Theft,6B50,Department or Discount Store,300-399,ALDINE BENDER,RD,-,1
6/22/16,18,Auto Theft,6B50,Grocery Store or Supermarket Parking Lot,11000-11099,AIRLINE,DR,-,1
6/23/16,17,Theft,6B50,"Pawn, Resale Shop, or Flea Market",11800-11899,AIRLINE,DR,-,1
6/23/16,15,Theft,6B50,Apartment,11400-11499,GREEN PLAZA,DR,-,1
6/23/16,9,Theft,6B50,Hotel or Motel Parking Lot,200-299,SAM HOUSTON,PKWY,N,1
6/23/16,10,Theft,6B50,Hotel or Motel Parking Lot,200-299,SAM HOUSTON,PKWY,N,1
6/23/16,7,Theft,6B50,Car Wash,16200-16299,IMPERIAL VALLEY,DR,-,1
6/21/16,3,Aggravated Assault,6B50,Condominium,100-199,CASA GRANDE,-,-,1
6/21/16,7,Theft,6B50,Hotel or Motel Parking Lot,400-499,SAM HOUSTON,PKWY,N,1
6/21/16,6,Theft,6B50,Hotel or Motel Parking Lot,700-799,SAM HOUSTON,PKWY,N,1
6/21/16,12,Theft,6B50,Restaurant or Cafeteria Parking Lot,11300-11399,NORTH,FWY,-,1
6/21/16,15,Theft,6B50,Hotel or Motel Parking Lot,700-799,SAM HOUSTON,PKWY,-,1
6/21/16,14,Auto Theft,6B50,Apartment Parking Lot,600-699,MAXEY,RD,-,1
6/21/16,13,Theft,6B50,"Other, Unknown, or Not Listed",200-299,SAM HOUSTON,PKWY,N,1
6/21/16,18,Aggravated Assault,6B50,Strip Business Center Parking Lot,10800-10899,NORTH,FWY,-,1
6/21/16,16,Theft,6B50,"Hotel, Motel, Inn, Etc.",600-699,SAM HOUSTON,PKWY,N,1
6/22/16,1,Theft,6B50,Hotel or Motel Parking Lot,600-699,SAM HOUSTON,PKWY,N,1
6/21/16,23,Auto Theft,6B50,Driveway,100-199,COACH LAMP,LN,-,1
6/21/16,21,Auto Theft,6B50,Bar or Night Club Parking Lot,400-499,SAM HOUSTON,PKWY,-,1
6/22/16,7,Theft,6B50,Hotel or Motel Parking Lot,400-499,SAM HOUSTON,PKWY,N,1
6/22/16,7,Theft,6B50,Hotel or Motel Parking Lot,600-699,SAM HOUSTON,PKWY,N,1
6/22/16,7,Auto Theft,6B50,Apartment Parking Lot,16200-16299,IMPERIAL VALLEY,DR,-,1
6/22/16,4,Auto Theft,6B50,Apartment Parking Lot,16200-16299,IMPERIAL VALLEY,DR,-,1
6/25/16,0,Robbery,6B50,"Road, Street, or Sidewalk",15300-15399,IMPERIAL VALLEY,DR,-,1
6/26/16,8,Burglary,6B50,"Utility Company, Electric, Gas, Water",15500-15599,COTILLION,DR,-,1
