Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
2/2/16,16,Theft,6B60,Mall Parking Lot,100-199,GREENSPOINT MALL,-,-,1
2/2/16,13,Auto Theft,6B60,"Gym, Recreat, Club House, Indoor Pool, Spa",200-299,GREENS,RD,-,1
2/2/16,20,Theft,6B60,Mall Parking Lot,12300-12399,NORTH,FWY,-,1
2/3/16,17,Robbery,6B60,Apartment Parking Lot,800-899,HARVEST TIME,LN,-,1
2/3/16,17,Theft,6B60,"Other, Unknown, or Not Listed",100-199,RANKIN,RD,W,1
2/3/16,23,Robbery,6B60,Apartment Parking Lot,16800-16899,CITY VIEW,PL,-,1
2/2/16,23,Robbery,6B60,Apartment Parking Lot,700-799,GREENS,RD,-,1
2/6/16,16,Burglary,6B60,Apartment,800-899,GREENS,RD,-,1
2/6/16,23,Robbery,6B60,Apartment,16800-16899,CITY VIEW,PL,-,1
2/8/16,7,Burglary,6B60,Apartment,1300-1399,GEARS,RD,-,1
2/8/16,8,Theft,6B60,Construction Site,1200-1299,GREENS,PKWY,-,1
2/8/16,13,Aggravated Assault,6B60,Apartment Parking Lot,16900-16999,NORTHCHASE,DR,-,1
2/7/16,22,Robbery,6B60,Apartment Parking Lot,1300-1399,GREENS,PKWY,-,1
2/7/16,21,Burglary,6B60,Apartment,13300-13399,NORTHBOROUGH,DR,-,1
2/7/16,19,Theft,6B60,"Hotel, Motel, Inn, Etc.",12500-12599,NORTH,FWY,-,1
2/7/16,17,Aggravated Assault,6B60,Apartment,500-599,SEMINAR,DR,-,1
2/4/16,6,Theft,6B60,Apartment Parking Lot,600-699,SEMINAR,DR,-,1
2/4/16,10,Theft,6B60,Mall Parking Lot,100-199,GREENSPOINT MALL,-,-,1
2/4/16,10,Theft,6B60,Hotel or Motel Parking Lot,13500-13599,NORTH,FWY,-,1
2/4/16,10,Theft,6B60,Apartment Parking Lot,16800-16899,CITY VIEW,PL,-,1
2/4/16,19,Theft,6B60,Park and Ride Terminal,12900-12999,KUYKENDAHL,RD,-,1
2/4/16,16,Theft,6B60,Mall Parking Lot,12300-12399,NORTH,FWY,-,1
2/5/16,10,Theft,6B60,Apartment,17100-17199,IMPERIAL VALLEY,DR,-,1
2/5/16,13,Burglary,6B60,Warehouse,16500-16599,AIR CENTER,BLVD,-,1
2/5/16,14,Aggravated Assault,6B60,Apartment,500-599,SEMINAR,DR,-,1
2/5/16,13,Theft,6B60,Restaurant or Cafeteria Parking Lot,400-499,GREENS,RD,-,1
2/6/16,8,Theft,6B60,Apartment Parking Lot,13800-13899,ELLA,BLVD,-,1
2/10/16,11,Theft,6B60,Warehouse,16200-16299,CENTRAL GREEN,BLVD,-,1
2/10/16,4,Auto Theft,6B60,Apartment Parking Lot,1300-1399,GEARS,RD,-,2
2/10/16,2,Rape,6B60,Apartment,500-599,SEMINAR,DR,-,1
2/9/16,14,Theft,6B60,Apartment Parking Lot,800-899,GREENS,RD,W,1
2/9/16,14,Robbery,6B60,Strip Business Center Parking Lot,17500-17599,IMPERIAL VALLEY,DR,-,1
2/9/16,14,Robbery,6B60,Apartment Parking Lot,800-899,SEMINAR,DR,-,1
2/9/16,19,Robbery,6B60,Apartment Parking Lot,13300-13399,NORTHBOROUGH,DR,-,1
2/8/16,20,Robbery,6B60,Apartment Parking Lot,1300-1399,GREENS,PKWY,-,1
2/8/16,17,Theft,6B60,Apartment,12800-12899,NORTHBOROUGH,DR,-,1
2/8/16,18,Theft,6B60,Department or Discount Store,12300-12399,NORTH,FWY,-,1
2/8/16,17,Aggravated Assault,6B60,Apartment,12800-12899,NORTHBOROUGH,DR,-,1
2/8/16,17,Robbery,6B60,Service or Gas Station,1500-1599,GEARS,RD,-,1
2/9/16,12,Aggravated Assault,6B60,Convenience Store,UNK,GREENS,RD,-,1
2/9/16,12,Theft,6B60,Apartment Parking Lot,13800-13899,ELLA,BLVD,-,1
2/9/16,10,Theft,6B60,Apartment,700-799,GREENS,RD,-,1
2/10/16,19,Robbery,6B60,Apartment Parking Lot,16800-16899,CITY VIEW,PL,-,1
2/28/16,12,Theft,6B60,Apartment,13700-13799,CAMBURY,DR,-,1
2/28/16,15,Auto Theft,6B60,"Pawn, Resale Shop, or Flea Market",200-299,GREENS,RD,-,1
2/28/16,9,Theft,6B60,Apartment Parking Lot,16800-16899,CITY VIEW,PL,-,1
2/28/16,0,Burglary,6B60,Apartment,16800-16899,CITY VIEW,PL,-,1
2/29/16,11,Theft,6B60,Apartment,1300-1399,GREENS,PKWY,-,1
2/29/16,12,Theft,6B60,Department or Discount Store,500-599,GREENSPOINT MALL,-,-,1
2/29/16,7,Robbery,6B60,Alley,17100-17199,IMPERIAL VALLEY,DR,-,1
2/23/16,17,Theft,6B60,Residence or House,16800-16899,CITY VIEW,PL,-,1
2/23/16,19,Theft,6B60,Apartment Parking Lot,1300-1399,GEARS,RD,-,1
2/23/16,19,Burglary,6B60,Apartment,13700-13799,CAMBURY,DR,-,1
2/23/16,14,Robbery,6B60,Bus Stop,17400-17499,IMPERIAL VALLEY,DR,-,1
2/23/16,17,Auto Theft,6B60,Apartment Parking Lot,17400-17499,IMPERIAL VALLEY,DR,-,1
2/23/16,11,Robbery,6B60,Apartment,17400-17499,IMPERIAL VALLEY,DR,-,1
2/23/16,11,Theft,6B60,Apartment Parking Lot,12600-12699,NORTHBOROUGH,DR,-,1
2/23/16,21,Aggravated Assault,6B60,Apartment,13500-13599,NORTHBOROUGH,DR,-,1
2/24/16,9,Theft,6B60,Apartment Parking Lot,1300-1399,GEARS,RD,-,1
2/25/16,8,Robbery,6B60,Apartment,1100-1199,LANGWICK,DR,-,1
2/25/16,10,Robbery,6B60,Residence or House,13000-13099,NORTHBOROUGH,DR,-,1
2/25/16,10,Theft,6B60,"Road, Street, or Sidewalk",12000-12099,GREENSPOINT,DR,-,1
2/25/16,11,Theft,6B60,Mall Parking Lot,100-199,GREENSPOINT MALL,-,-,1
2/25/16,11,Theft,6B60,"Road, Street, or Sidewalk",13700-13799,CAMBURY,DR,-,1
2/24/16,14,Theft,6B60,Department or Discount Store,17500-17599,IMPERIAL VALLEY,DR,-,1
2/24/16,15,Aggravated Assault,6B60,Apartment,1200-1299,GRAND PLAZA,DR,-,1
2/26/16,9,Burglary,6B60,Residence or House,1300-1399,GEARS,RD,-,1
2/26/16,13,Auto Theft,6B60,Commercial Parking Lot or Garage,200-299,GREENS,RD,-,1
2/25/16,16,Aggravated Assault,6B60,Mall Parking Lot,12300-12399,NORTH,FWY,-,1
2/27/16,8,Theft,6B60,"Other, Unknown, or Not Listed",16800-16899,CITY VIEW,PL,-,1
2/26/16,19,Robbery,6B60,Apartment,1300-1399,GEARS,RD,-,1
2/27/16,0,Burglary,6B60,Apartment,500-599,SEMINAR,DR,-,1
2/14/16,17,Aggravated Assault,7C10,Restaurant or Cafeteria Parking Lot,5300-5399,EAST,FWY,-,1
2/14/16,7,Burglary,7C10,Apartment,3100-3199,GILLESPIE,ST,-,1
2/15/16,14,Auto Theft,7C10,Other Parking Lot,2300-2399,LYONS,-,-,1
2/12/16,17,Theft,7C10,"Road, Street, or Sidewalk",2200-2299,ERASTUS,ST,-,1
2/12/16,8,Theft,7C10,Bank or Savings Institution Parking Lot,800-899,LOCKWOOD,DR,-,1
2/11/16,11,Theft,7C10,Apartment,2500-2599,SAKOWITZ,-,-,1
2/17/16,16,Theft,7C10,"Other, Unknown, or Not Listed",1500-1599,GREGG,-,-,1
2/16/16,19,Robbery,7C10,Residence or House,2200-2299,SUMPTER,-,-,1
2/19/16,8,Aggravated Assault,7C10,Residence or House,2100-2199,HARLEM,-,-,1
2/19/16,0,Theft,7C10,"Multi-Plex Home (Duplex,Triplex Etc.)",5300-5399,COKE,ST,-,1
2/19/16,18,Theft,7C10,Miscellaneous Business (Non-Specific),2300-2399,NANCE,-,-,1
2/21/16,22,Theft,7C10,"Road, Street, or Sidewalk",300-399,CAGE,-,-,1
2/20/16,11,Theft,7C10,Commercial Parking Lot or Garage,600-699,EMILE,ST,N,1
2/22/16,23,Burglary,7C10,Apartment,3100-3199,GILLESPIE,ST,-,1
2/22/16,20,Burglary,7C10,Miscellaneous Business (Non-Specific),UNK,HIRSCH,RD,-,1
2/11/16,10,Theft,7C10,Bus Stop,1900-1999,JENSEN,DR,-,1
2/8/16,15,Theft,7C10,"Other, Unknown, or Not Listed",1400-1499,BRINGHURST,ST,-,1
2/9/16,18,Robbery,7C10,Specialty Store (Non-Specific),5300-5399,EAST,FWY,-,1
2/10/16,9,Theft,7C10,"Road, Street, or Sidewalk",200-299,GROVE,-,-,1
2/10/16,14,Theft,7C10,"Other, Unknown, or Not Listed",4200-4299,HERSHE,-,-,1
2/6/16,0,Auto Theft,7C10,"Road, Street, or Sidewalk",3500-3599,MARKET,ST,-,1
2/5/16,21,Robbery,7C10,Apartment,3000-3099,HARE,-,-,1
2/4/16,20,Robbery,7C10,Department or Discount Store,1500-1599,LOCKWOOD,DR,-,1
2/8/16,10,Robbery,7C10,Residence or House,2900-2999,BAER,ST,-,1
2/8/16,9,Theft,7C10,Residence or House,1400-1499,CAPRON,-,-,1
2/7/16,1,Burglary,7C10,Restaurant or Cafeteria,4400-4499,LYONS,-,-,1
2/3/16,7,Auto Theft,7C10,Apartment Parking Lot,5600-5699,MARKET,ST,-,1
2/3/16,15,Burglary,7C10,"Multi-Plex Home (Duplex,Triplex Etc.)",1100-1199,GREGG,-,-,1
2/2/16,3,Burglary,7C10,Apartment,3100-3199,GILLESPIE,ST,-,1
2/1/16,20,Aggravated Assault,7C10,Residence or House,4300-4399,BUCK,-,-,1
2/2/16,8,Theft,7C10,Apartment,3100-3199,GILLESPIE,ST,-,1
2/1/16,15,Burglary,7C10,Apartment,5300-5399,COKE,ST,-,1
2/27/16,13,Theft,7C10,"Road, Street, or Sidewalk",2800-2899,CLINTON,DR,-,1
2/25/16,22,Auto Theft,7C10,"Road, Street, or Sidewalk",2400-2499,LORRAINE,ST,-,1
2/26/16,9,Theft,7C10,"Road, Street, or Sidewalk",300-399,GREGG,-,-,1
2/26/16,9,Robbery,7C10,Laundry or Dry Cleaners Parking Lot,2200-2299,JENSEN,DR,-,1
2/24/16,11,Aggravated Assault,7C10,Residence or House,300-399,SYDNOR,-,-,1
2/23/16,14,Theft,7C10,Convenience Store Parking Lot,5300-5399,EAST,FWY,-,1
2/27/16,20,Aggravated Assault,7C10,Residence or House,2400-2499,HARRINGTON,ST,-,1
2/28/16,15,Burglary,7C10,"Church, Synagogue, or Temple",1400-1499,BRINGHURST,ST,-,1
2/22/16,23,Theft,7C20,"Road, Street, or Sidewalk",4400-4499,CAVALCADE,-,-,1
2/22/16,17,Theft,7C20,Miscellaneous Business (Non-Specific),4700-4799,LOCKWOOD,DR,-,1
2/22/16,19,Aggravated Assault,7C20,"Multi-Plex Home (Duplex,Triplex Etc.)",5600-5699,PICKFAIR,-,-,1
2/23/16,7,Theft,7C20,Residence or House,3600-3699,BROYLES,-,-,1
2/20/16,12,Aggravated Assault,7C20,Apartment,3600-3699,CACTUS,-,-,1
2/20/16,16,Burglary,7C20,Residence or House,4900-4999,LOOP,-,N,1
2/21/16,2,Burglary,7C20,Residence or House,6200-6299,GOLD,-,-,1
2/20/16,23,Robbery,7C20,"Road, Street, or Sidewalk",2900-2999,BRINGHURST,ST,-,1
2/21/16,22,Burglary,7C20,Residence or House,2100-2199,HUTTON,-,-,1
2/22/16,15,Aggravated Assault,7C20,"Road, Street, or Sidewalk",3200-3299,KIRK,-,-,1
2/22/16,13,Theft,7C20,Restaurant or Cafeteria,5500-5599,LOCKWOOD,DR,-,1
2/19/16,22,Burglary,7C20,Residence or House,3100-3199,BRACKENRIDGE,ST,-,1
2/19/16,10,Aggravated Assault,7C20,Driveway,4100-4199,BERTHA,ST,-,1
2/19/16,9,Theft,7C20,Restaurant or Cafeteria Parking Lot,5600-5699,KELLEY,-,-,1
2/19/16,12,Theft,7C20,Nursing Home,3400-3499,VINTAGE,-,-,1
2/19/16,8,Auto Theft,7C20,Miscellaneous Business (Non-Specific),6400-6499,CAVALCADE,ST,-,1
2/18/16,23,Aggravated Assault,7C20,"Road, Street, or Sidewalk",3800-3899,DABNEY,ST,-,3
2/19/16,0,Murder,7C20,Residence or House,4100-4199,ENGLEWOOD,ST,-,1
2/16/16,16,Theft,7C20,"Pawn, Resale Shop, or Flea Market",23500-23599,INTERSTATE 45,-,-,1
2/16/16,15,Aggravated Assault,7C20,"Road, Street, or Sidewalk",3200-3299,LEE,-,-,1
2/17/16,17,Aggravated Assault,7C20,Residence or House,4800-4899,RUSSELL,-,-,1
2/17/16,14,Theft,7C20,Restaurant or Cafeteria,5900-5999,LOCKWOOD,DR,-,1
2/17/16,5,Murder,7C20,"Road, Street, or Sidewalk",3100-3199,COLLINGSWORTH,-,-,1
2/11/16,12,Robbery,7C20,"Road, Street, or Sidewalk",4000-4099,HIRSCH,-,-,1
2/12/16,1,Theft,7C20,"Road, Street, or Sidewalk",3400-3499,CRANE,ST,-,1
2/12/16,15,Aggravated Assault,7C20,Apartment Parking Lot,2100-2199,MELBOURNE,-,-,1
2/13/16,11,Robbery,7C20,Vehicle/Auto Sales/Lease/Auto Parts Store,4600-4699,LOCKWOOD,DR,-,1
2/13/16,9,Theft,7C20,"Road, Street, or Sidewalk",2100-2199,BLEKER,ST,-,1
2/13/16,11,Aggravated Assault,7C20,"Multi-Plex Home (Duplex,Triplex Etc.)",5500-5599,MORGOOD,-,-,1
2/15/16,11,Theft,7C20,Driveway,3800-3899,CRANDON,ST,-,1
2/15/16,1,Robbery,7C20,Apartment,3400-3499,LIBERTY,RD,-,1
2/14/16,6,Robbery,7C20,Hotel or Motel Parking Lot,4300-4399,CRANE,ST,-,1
2/14/16,16,Aggravated Assault,7C20,Bar or Night Club,5600-5699,KELLEY,-,-,1
2/14/16,15,Theft,7C20,Warehouse,3900-3999,EASTEX,FWY,-,1
2/14/16,13,Burglary,7C20,Residence or House,4500-4599,RUSSELL,-,-,1
2/13/16,16,Theft,7C20,"Road, Street, or Sidewalk",3900-3999,LIBERTY,RD,-,1
2/14/16,2,Aggravated Assault,7C20,Apartment Parking Lot,3500-3599,BREWSTER,ST,-,1
2/1/16,8,Burglary,7C20,Residence or House,4900-4999,SAYERS,ST,-,1
2/1/16,7,Burglary,7C20,Residence or House,4900-4999,HIRSCH,-,-,1
2/1/16,10,Theft,7C20,Miscellaneous Business (Non-Specific),4900-4999,BLAFFER,ST,-,1
2/2/16,9,Murder,7C20,Residence or House,2500-2599,ALTOONA,ST,-,1
2/1/16,22,Rape,7C20,"Church, Synagogue, or Temple Parking Lot",3200-3299,QUITMAN,-,-,1
2/2/16,14,Burglary,7C20,"Multi-Plex Home (Duplex,Triplex Etc.)",4200-4299,WIPPRECHT,-,-,1
2/2/16,15,Burglary,7C20,Rental Storage Facility,6400-6499,EASTEX,FWY,-,1
2/3/16,15,Burglary,7C20,Residence or House,4600-4699,SALINA,-,-,1
2/2/16,23,Theft,7C20,Service or Gas Station,5500-5599,LOCKWOOD,DR,-,1
2/3/16,2,Auto Theft,7C20,Apartment Parking Lot,6600-6699,HIRSCH,-,-,1
2/3/16,13,Aggravated Assault,7C20,Residence or House,6300-6399,CRANE,ST,-,1
2/3/16,13,Burglary,7C20,"Factory, Manufacturing, or Industrial",4000-4099,HOMESTEAD,RD,-,1
2/6/16,16,Burglary,7C20,"Vacant Single Occ Resd(House,Townhs,Dplex)",5400-5499,SALINA,-,-,1
2/6/16,14,Aggravated Assault,7C20,"Multi-Plex Home (Duplex,Triplex Etc.)",3000-3099,CAMPBELL,ST,-,1
2/8/16,9,Aggravated Assault,7C20,Miscellaneous Business (Non-Specific),5400-5499,COLLINGSWORTH,-,-,1
2/8/16,9,Burglary,7C20,Residence or House,3100-3199,MEMEL,-,-,1
2/8/16,12,Theft,7C20,Residence or House,5300-5399,JENSEN,DR,-,1
2/8/16,11,Aggravated Assault,7C20,Residence or House,5600-5699,KELLEY,-,-,1
2/8/16,12,Aggravated Assault,7C20,Restaurant or Cafeteria,5500-5599,LOCKWOOD,DR,-,1
2/7/16,21,Aggravated Assault,7C20,Residence or House,4500-4599,FALLS,ST,-,1
2/5/16,2,Robbery,7C20,Residence or House,3100-3199,FLORIDA,ST,-,1
2/4/16,9,Theft,7C20,Residence or House,3900-3999,FALLS,ST,-,1
2/6/16,2,Aggravated Assault,7C20,Residence or House,3500-3599,DES CHAUMES,ST,-,2
2/6/16,7,Aggravated Assault,7C20,Apartment,5200-5299,CRANE,ST,-,1
2/6/16,3,Burglary,7C20,Grocery Store or Supermarket,5100-5199,LOCKWOOD,DR,-,1
2/10/16,10,Theft,7C20,Commercial Parking Lot or Garage,7200-7299,LOOP,-,N,1
2/10/16,9,Theft,7C20,Hotel or Motel Parking Lot,5500-5599,HOMESTEAD,RD,-,1
2/9/16,19,Theft,7C20,Residence or House,2300-2399,DES CHAUMES,ST,-,1
2/8/16,14,Auto Theft,7C20,Driveway,4500-4599,FALLS,ST,-,1
2/8/16,14,Theft,7C20,Residence or House,4500-4599,RUSSELL,-,-,1
2/8/16,17,Rape,7C20,"Road, Street, or Sidewalk",4100-4199,LINDER,-,-,1
2/8/16,16,Burglary,7C20,"Multi-Plex Home (Duplex,Triplex Etc.)",4100-4199,WIPPRECHT,-,-,1
2/8/16,21,Theft,7C20,Residence or House,5000-5099,CAPLIN,ST,-,1
2/9/16,7,Theft,7C20,Apartment Parking Lot,6600-6699,HIRSCH,-,-,1
2/11/16,7,Aggravated Assault,7C20,Convenience Store,5400-5499,SALINA,-,-,1
2/28/16,12,Aggravated Assault,7C20,Residence or House,5600-5699,KELLEY,-,-,1
2/27/16,21,Robbery,7C20,"Road, Street, or Sidewalk",3600-3699,BROYLES,-,-,1
2/28/16,7,Theft,7C20,Service or Gas Station,5600-5699,EASTEX,FWY,-,1
2/29/16,10,Aggravated Assault,7C20,Apartment,2800-2899,COLLINGSWORTH,-,-,1
2/29/16,20,Aggravated Assault,7C20,Residence or House,2500-2599,CAPLIN,ST,-,2
2/23/16,14,Theft,7C20,Bar or Night Club Parking Lot,3400-3499,CAVALCADE,-,-,1
2/23/16,17,Aggravated Assault,7C20,Bus Stop,5900-5999,HIRSCH,-,-,1
2/23/16,16,Aggravated Assault,7C20,Residence or House,4900-4999,PICKFAIR,-,-,1
2/23/16,19,Aggravated Assault,7C20,Residence or House,3500-3599,DES CHAUMES,ST,-,1
2/23/16,21,Theft,7C20,Residence or House,3500-3599,EASTEX,FWY,-,1
2/24/16,15,Aggravated Assault,7C20,Apartment Parking Lot,3800-3899,WIPPRECHT,-,-,1
2/24/16,19,Rape,7C20,Apartment,5600-5699,KELLEY,-,-,1
2/25/16,13,Theft,7C20,Residence or House,3500-3599,DES CHAUMES,ST,-,1
2/26/16,15,Theft,7C20,Restaurant or Cafeteria,4000-4099,MELBOURNE,-,-,1
2/26/16,14,Robbery,7C20,Apartment Parking Lot,3900-3999,CAVALCADE,-,-,1
2/25/16,21,Aggravated Assault,7C20,Residence or House,3800-3899,CAPLIN,ST,-,1
2/25/16,17,Theft,7C20,Residence or House,5400-5499,RAND,-,-,1
2/25/16,18,Burglary,7C20,Residence or House,4600-4699,DABNEY,ST,-,1
2/27/16,14,Theft,7C20,Commercial Parking Lot or Garage,2800-2899,COLLINGSWORTH,-,-,1
2/27/16,7,Theft,7C20,Convenience Store Parking Lot,5500-5599,LOCKWOOD,DR,-,1
2/27/16,9,Theft,7C20,Apartment,5400-5499,COLLINGSWORTH,-,-,1
2/27/16,11,Theft,7C20,Hotel or Motel Parking Lot,5500-5599,HOMESTEAD,RD,-,1
2/26/16,17,Burglary,7C20,Residence or House,3100-3199,LE BADIE,-,-,1
2/26/16,17,Burglary,7C20,Residence or House,4200-4299,MAJESTIC,-,-,1
2/26/16,18,Burglary,7C20,Residence or House,3300-3399,GEORGE,ST,-,1
2/15/16,6,Theft,7C30,"Road, Street, or Sidewalk",7400-7499,CHASE,ST,-,1
2/14/16,17,Auto Theft,7C30,"Road, Street, or Sidewalk",2500-2599,SPENCE,RD,-,1
2/14/16,20,Theft,7C30,Convenience Store Parking Lot,3100-3199,CROSSTIMBERS,-,E,1
2/15/16,11,Theft,7C30,Residence or House,7600-7699,CURRY,RD,-,1
2/15/16,9,Burglary,7C30,Restaurant or Cafeteria,8900-8999,JENSEN,DR,-,1
2/15/16,12,Theft,7C30,"Other, Unknown, or Not Listed",2300-2399,SPENCE,RD,-,1
2/13/16,13,Aggravated Assault,7C30,"Road, Street, or Sidewalk",2800-2899,CROSSTIMBERS,-,E,1
2/13/16,15,Robbery,7C30,Residence or House,9100-9199,SIMMONS,-,-,1
2/12/16,14,Burglary,7C30,"Hotel, Motel, Inn, Etc.",3100-3199,TIDWELL,RD,-,1
2/12/16,13,Theft,7C30,"Road, Street, or Sidewalk",1700-1799,TIDWELL,-,-,1
2/17/16,12,Burglary,7C30,Miscellaneous Business (Non-Specific),8000-8099,JENSEN,DR,-,1
2/17/16,11,Burglary,7C30,Residence or House,9500-9599,EDGEWORTH,ST,-,1
2/16/16,5,Burglary,7C30,Restaurant or Cafeteria,8900-8999,JENSEN,DR,-,1
2/19/16,1,Robbery,7C30,"Road, Street, or Sidewalk",3800-3899,TIDWELL,RD,-,1
2/18/16,18,Robbery,7C30,Vehicle/Auto Sales/Lease/Auto Parts Store,9200-9299,JENSEN,DR,-,1
2/18/16,15,Auto Theft,7C30,Grocery Store or Supermarket Parking Lot,10300-10399,EASTEX,FWY,-,1
2/18/16,8,Theft,7C30,"Road, Street, or Sidewalk",8700-8799,BRANNON,ST,-,1
2/19/16,11,Burglary,7C30,Residence or House,3800-3899,SPARKS,-,-,1
2/19/16,21,Auto Theft,7C30,Driveway,3200-3299,RINER,-,-,1
2/19/16,21,Robbery,7C30,"Road, Street, or Sidewalk",2800-2899,TIDWELL,RD,-,1
2/19/16,22,Aggravated Assault,7C30,Residence or House,1800-1899,SCHILDER,DR,-,1
2/22/16,7,Auto Theft,7C30,Apartment Parking Lot,2000-2099,TIDWELL,RD,-,1
2/22/16,4,Burglary,7C30,Warehouse,8600-8699,EASTEX,FWY,-,1
2/21/16,18,Theft,7C30,"Road, Street, or Sidewalk",9500-9599,JENSEN,DR,-,1
2/20/16,23,Theft,7C30,"Hotel, Motel, Inn, Etc.",8100-8199,EASTEX,FWY,-,1
2/21/16,0,Theft,7C30,Residence or House,8600-8699,WETHERILL,-,-,1
2/23/16,8,Theft,7C30,"Road, Street, or Sidewalk",9500-9599,JENSEN,DR,-,1
2/22/16,23,Theft,7C30,Apartment Parking Lot,6800-6899,ARTO,ST,-,1
2/10/16,21,Rape,7C30,Apartment,2400-2499,ALDINE WESTFIELD,RD,-,1
2/9/16,10,Theft,7C30,Other Parking Lot,8600-8699,EASTEX,FWY,-,1
2/8/16,19,Theft,7C30,Service or Gas Station,9200-9299,EASTEX,FWY,-,1
2/8/16,14,Theft,7C30,Other Parking Lot,3400-3499,TIDWELL,RD,-,1
2/8/16,15,Theft,7C30,Miscellaneous Business (Non-Specific),3400-3499,TIDWELL,RD,-,1
2/10/16,10,Theft,7C30,Auto Repair,2600-2699,TIDWELL,RD,-,1
2/6/16,3,Burglary,7C30,"Physician, Doctor, Dentist's Office",3300-3399,TIDWELL,RD,-,1
2/6/16,10,Burglary,7C30,Residence or House,7200-7299,DANE,ST,-,1
2/5/16,9,Aggravated Assault,7C30,Convenience Store,4000-4099,TIDWELL,RD,-,1
2/7/16,22,Theft,7C30,Residence or House,7600-7699,CURRY,RD,-,1
2/7/16,13,Auto Theft,7C30,"Road, Street, or Sidewalk",3200-3299,YORKSHIRE,-,-,1
2/8/16,11,Theft,7C30,Restaurant or Cafeteria Parking Lot,9500-9599,JENSEN,DR,-,1
2/6/16,12,Auto Theft,7C30,"Road, Street, or Sidewalk",3200-3299,YORKSHIRE,-,-,1
2/6/16,16,Robbery,7C30,Service or Gas Station,7700-7799,EASTEX,FWY,-,1
2/6/16,19,Burglary,7C30,Residence or House,2100-2199,CROSSTIMBERS,-,E,1
2/3/16,10,Theft,7C30,"Road, Street, or Sidewalk",4500-4599,BAY,ST,-,1
2/3/16,8,Burglary,7C30,Office Building,9600-9699,JENSEN,DR,-,1
2/3/16,16,Burglary,7C30,Apartment,2600-2699,TURNER,DR,-,1
2/2/16,19,Theft,7C30,"Laundry, Dry Cleaners, Washaterias",7700-7799,JENSEN,DR,-,1
2/2/16,18,Theft,7C30,"Laundry, Dry Cleaners, Washaterias",7700-7799,JENSEN,DR,-,1
2/2/16,11,Theft,7C30,Commercial Building,8300-8399,HARDY TOLL,RD,-,1
2/2/16,8,Theft,7C30,Miscellaneous Business (Non-Specific),9200-9299,FRIENDLY,RD,-,1
2/2/16,9,Aggravated Assault,7C30,Residence or House,3200-3299,DENMARK,ST,-,1
2/1/16,10,Theft,7C30,"Other, Unknown, or Not Listed",2900-2999,TIDWELL,RD,-,1
2/1/16,19,Aggravated Assault,7C30,Other Parking Lot,8800-8899,JENSEN,DR,-,1
2/1/16,18,Burglary,7C30,Residence or House,3000-3099,OKLAHOMA,-,-,1
2/26/16,18,Burglary,7C30,Apartment,7300-7399,JENSEN,DR,-,1
2/27/16,3,Burglary,7C30,Grocery Store or Supermarket,7600-7699,JENSEN,DR,-,1
2/27/16,13,Theft,7C30,Apartment Parking Lot,2400-2499,ALDINE WESTFIELD,RD,-,1
2/25/16,17,Robbery,7C30,Convenience Store,3200-3299,CROSSTIMBERS,-,E,1
2/25/16,17,Burglary,7C30,Residence or House,1700-1799,EUBANKS,ST,-,1
2/26/16,13,Auto Theft,7C30,Other Parking Lot,9100-9199,EASTEX,FWY,-,1
2/24/16,15,Burglary,7C30,"Other, Unknown, or Not Listed",3000-3099,TIDWELL,RD,-,1
2/24/16,17,Aggravated Assault,7C30,Apartment,2800-2899,LAURA KOPPE,RD,-,2
2/23/16,20,Theft,7C30,Strip Business Center Parking Lot,2300-2399,TIDWELL,RD,-,1
2/23/16,23,Auto Theft,7C30,Residence or House,9000-9099,DODSON,ST,-,1
2/28/16,17,Theft,7C30,Other Parking Lot,3400-3499,TIDWELL,RD,-,1
2/21/16,13,Theft,7C40,Grocery Store or Supermarket,10400-10499,JENSEN,DR,-,1
2/19/16,20,Theft,7C40,Grocery Store or Supermarket Parking Lot,3800-3899,LITTLE YORK,RD,-,1
2/19/16,11,Theft,7C40,Miscellaneous Business (Non-Specific),4500-4599,AMALIE,ST,-,1
2/18/16,9,Burglary,7C40,Residence or House,3100-3199,PARKER,RD,-,1
2/18/16,16,Burglary,7C40,Residence or House,3000-3099,CHARTER OAKS,DR,-,1
2/19/16,7,Auto Theft,7C40,Residence or House,3700-3799,GAGER,-,-,1
2/11/16,12,Theft,7C40,"Church, Synagogue, or Temple Parking Lot",3600-3699,GAGER,-,-,1
2/13/16,13,Theft,7C40,Grocery Store or Supermarket,3800-3899,LITTLE YORK,RD,-,1
2/13/16,17,Theft,7C40,"Road, Street, or Sidewalk",3800-3899,LITTLE YORK,RD,-,1
2/13/16,17,Auto Theft,7C40,Grocery Store or Supermarket Parking Lot,3800-3899,LITTLE YORK,RD,-,1
2/2/16,10,Robbery,7C40,"Parks and Recreation, Zoo, Swimming Pool",12300-12399,ALDINE WESTFIELD,RD,-,1
2/2/16,17,Burglary,7C40,Garage or Carport,3100-3199,LANGLEY,-,-,1
2/6/16,11,Burglary,7C40,Commercial Parking Lot or Garage,2400-2499,PINE TREE,DR,-,1
2/8/16,13,Theft,7C40,Grocery Store or Supermarket,3400-3499,ORLANDO,-,-,1
2/7/16,17,Aggravated Assault,7C40,Apartment,10300-10399,SHADY,LN,-,1
