Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
8/11/16,12,Theft,7C20,Residence or House,3500-3599,BREWSTER,ST,-,1
8/11/16,18,Robbery,7C20,Residence or House,2500-2599,MELBOURNE,-,-,1
8/13/16,6,Robbery,7C20,Specialty Store (Non-Specific),4400-4499,LOCKWOOD,DR,-,1
8/12/16,21,Aggravated Assault,7C20,Residence or House,3100-3199,CRESTON,DR,-,1
8/12/16,23,Robbery,7C20,Convenience Store Parking Lot,5600-5699,KELLEY,-,-,1
8/12/16,16,Robbery,7C20,"Road, Street, or Sidewalk",4500-4599,KASHMERE,-,-,1
8/12/16,15,Theft,7C20,Residence or House,4400-4499,CAVALCADE,-,-,1
8/12/16,11,Burglary,7C20,Maintenance or Building Services,5600-5699,NECHES,ST,-,1
8/16/16,9,Auto Theft,7C20,Driveway,4000-4099,EDDIE,ST,-,1
8/16/16,18,Burglary,7C20,Residence or House,4000-4099,KELLEY,-,-,1
8/16/16,17,Theft,7C20,"Libraries, Museums",5400-5499,PARDEE,-,-,1
8/16/16,19,Burglary,7C20,"Church, Synagogue, or Temple Parking Lot",2200-2299,DES CHAUMES,ST,-,1
8/13/16,13,Aggravated Assault,7C20,Other Parking Lot,6200-6299,JENSEN,DR,-,1
8/13/16,8,Robbery,7C20,"Road, Street, or Sidewalk",2400-2499,STAPLES,-,-,1
8/13/16,9,Theft,7C20,Residence or House,3100-3199,CHRISTIE,-,-,1
8/13/16,10,Aggravated Assault,7C20,"Road, Street, or Sidewalk",4000-4099,HIRSCH,-,-,1
8/13/16,7,Robbery,7C20,Bus Stop,3600-3699,LIBERTY,RD,-,1
8/14/16,7,Burglary,7C20,Maintenance or Building Services,5700-5799,EASTEX,FWY,-,1
8/14/16,3,Burglary,7C20,Garage or Carport,5300-5399,SALINA,-,-,1
8/13/16,18,Aggravated Assault,7C20,Other Parking Lot,3000-3099,JEWEL,ST,-,1
8/13/16,19,Theft,7C20,Hospital,6200-6299,CAVALCADE,ST,-,1
8/13/16,20,Burglary,7C20,Residence or House,3000-3099,CAMPBELL,ST,-,1
8/14/16,10,Theft,7C20,Driveway,3900-3999,MAJESTIC,-,-,1
8/14/16,13,Theft,7C20,Residence or House,4700-4799,ENGLEFORD,ST,-,1
8/31/16,7,Theft,7C20,"Daycare, Child Care, or Kindergarten",4600-4699,HIRSCH,RD,-,1
8/31/16,4,Burglary,7C20,Restaurant or Cafeteria Parking Lot,4300-4399,LOCKWOOD,DR,-,1
8/31/16,3,Burglary,7C20,Residence or House,2400-2499,HAILEY,-,-,1
8/31/16,10,Auto Theft,7C20,Restaurant or Cafeteria Parking Lot,5400-5499,LOCKWOOD,DR,-,1
8/30/16,12,Robbery,7C20,Apartment Parking Lot,5100-5199,LAVENDER,-,-,1
8/30/16,16,Burglary,7C20,Residence or House,3300-3399,MEMEL,-,-,1
8/30/16,15,Theft,7C20,Residence or House,2700-2799,DES CHAUMES,ST,-,1
8/28/16,11,Theft,7C30,Residence or House,3000-3099,TOLIVER,-,-,1
8/29/16,18,Burglary,7C30,Bar or Night Club,7800-7899,EASTEX,FWY,-,1
8/29/16,14,Aggravated Assault,7C30,Residence or House,9100-9199,EXETER,ST,-,1
8/28/16,23,Robbery,7C30,"Road, Street, or Sidewalk",2300-2399,KNIGHT,-,-,1
8/29/16,2,Robbery,7C30,"Road, Street, or Sidewalk",3000-3099,LA ESTANCIA,LN,-,1
8/20/16,20,Theft,7C30,"Road, Street, or Sidewalk",9000-9099,DODSON,ST,-,1
8/20/16,2,Burglary,7C30,Vehicle/Auto Sales/Lease/Auto Parts Store,3000-3099,TIDWELL,RD,-,1
8/22/16,7,Theft,7C30,Driveway,9100-9199,HARRELL,-,-,1
8/21/16,23,Robbery,7C30,Bus Stop,6800-6899,JENSEN,DR,-,1
8/21/16,22,Aggravated Assault,7C30,Apartment,7200-7299,JENSEN,DR,-,2
8/23/16,5,Theft,7C30,Driveway,2400-2499,HITCHCOCK,-,-,1
8/22/16,18,Aggravated Assault,7C30,Apartment Parking Lot,2800-2899,LAURA KOPPE,RD,-,1
8/23/16,13,Theft,7C30,Restaurant or Cafeteria Parking Lot,2800-2899,HURLEY,-,-,1
8/23/16,8,Theft,7C30,Residence or House,3600-3699,DARDEN,DR,-,1
8/23/16,7,Theft,7C30,Vehicle/Auto Sales/Lease/Auto Parts Store,2600-2699,TIDWELL,RD,-,1
8/25/16,6,Theft,7C30,Specialty Store (Non-Specific),3600-3699,LAURA KOPPE,RD,-,1
8/24/16,4,Robbery,7C30,Service or Gas Station,7600-7699,JENSEN,DR,-,1
8/24/16,12,Theft,7C30,Department or Discount Store,9100-9199,JENSEN,DR,-,1
8/24/16,12,Theft,7C30,Convenience Store Parking Lot,9600-9699,JENSEN,DR,-,1
8/25/16,21,Theft,7C30,Residence or House,3800-3899,TURNER,DR,-,1
8/25/16,18,Theft,7C30,Grocery Store or Supermarket,9100-9199,JENSEN,DR,-,1
8/26/16,0,Aggravated Assault,7C30,Apartment,8900-8999,RAMIN,ST,-,1
8/26/16,14,Theft,7C30,Residence or House,2800-2899,BOSTIC,ST,-,1
8/26/16,13,Aggravated Assault,7C30,"Road, Street, or Sidewalk",7600-7699,CURRY,RD,-,1
8/26/16,9,Theft,7C30,Miscellaneous Business (Non-Specific),3200-3299,RINER,-,-,1
8/26/16,18,Aggravated Assault,7C30,Car Wash,7900-7999,JENSEN,DR,-,1
8/27/16,4,Aggravated Assault,7C30,Apartment,3200-3299,TIDWELL,RD,-,1
8/3/16,20,Aggravated Assault,7C30,"Road, Street, or Sidewalk",7600-7699,SCHULLER,RD,-,1
8/3/16,9,Burglary,7C30,"Multi-Plex Home (Duplex,Triplex Etc.)",7400-7499,CURRY,RD,-,1
8/3/16,11,Theft,7C30,Department or Discount Store,9100-9199,JENSEN,DR,-,1
8/4/16,9,Theft,7C30,Driveway,2200-2299,KNIGHT,-,-,1
8/4/16,15,Theft,7C30,Construction Site,8700-8799,EASTEX,FWY,-,1
8/4/16,14,Theft,7C30,Service or Gas Station,9200-9299,EASTEX,FWY,-,1
8/5/16,18,Theft,7C30,Service or Gas Station,9500-9599,JENSEN,DR,-,1
8/5/16,16,Aggravated Assault,7C30,"Road, Street, or Sidewalk",9300-9399,EASTEX,FWY,-,2
8/5/16,17,Robbery,7C30,"Road, Street, or Sidewalk",2000-2099,SPENCE,RD,-,1
8/5/16,9,Auto Theft,7C30,Apartment Parking Lot,2400-2499,ALDINE WESTFIELD,RD,-,1
8/5/16,5,Theft,7C30,"Hotel, Motel, Inn, Etc.",3600-3699,LAURA KOPPE,RD,-,1
8/1/16,15,Burglary,7C30,Residence or House,2300-2399,HITCHCOCK,-,-,1
8/1/16,11,Theft,7C30,Residence or House,8900-8999,RAMIN,ST,-,1
8/1/16,14,Aggravated Assault,7C30,Hotel or Motel Parking Lot,3300-3399,TIDWELL,RD,-,1
8/1/16,11,Robbery,7C30,"Road, Street, or Sidewalk",3100-3199,WIMBERLY,-,-,1
8/2/16,21,Aggravated Assault,7C30,"Road, Street, or Sidewalk",9700-9799,SHADY,LN,-,1
8/2/16,6,Theft,7C30,"Road, Street, or Sidewalk",2900-2999,FIRNAT,-,-,1
8/6/16,19,Auto Theft,7C30,"Road, Street, or Sidewalk",7700-7799,JENSEN,DR,-,1
8/7/16,16,Aggravated Assault,7C30,Liquor Store,2800-2899,CROSSTIMBERS,-,E,1
8/7/16,19,Aggravated Assault,7C30,Apartment,7300-7399,JENSEN,DR,-,1
8/8/16,1,Theft,7C30,Residence or House,10000-10099,EPSOM,RD,-,1
8/8/16,16,Theft,7C30,Residence or House,9100-9199,DODSON,ST,-,1
8/8/16,11,Burglary,7C30,Commercial Building,2700-2799,TIDWELL,RD,-,1
8/8/16,22,Burglary,7C30,Apartment,7300-7399,JENSEN,DR,-,1
8/9/16,5,Auto Theft,7C30,Driveway,3400-3499,HAGE,-,-,1
8/14/16,17,Robbery,7C30,Residence or House,2200-2299,FIRNAT,-,-,1
8/14/16,12,Aggravated Assault,7C30,Grocery Store or Supermarket,8600-8699,JENSEN,DR,-,1
8/15/16,9,Burglary,7C30,Maintenance or Building Services,1700-1799,CROSSTIMBERS,-,E,1
8/15/16,5,Theft,7C30,Residence or House,8700-8799,HILTON,-,-,1
8/15/16,1,Auto Theft,7C30,Driveway,3300-3399,SPARKS,-,-,1
8/14/16,4,Theft,7C30,"Road, Street, or Sidewalk",2800-2899,TIDWELL,RD,-,1
8/13/16,10,Theft,7C30,Grocery Store or Supermarket,9100-9199,JENSEN,DR,-,1
8/13/16,12,Burglary,7C30,Residence or House,8400-8499,WEST,ST,-,1
8/17/16,0,Robbery,7C30,Service or Gas Station,7600-7699,JENSEN,DR,-,1
8/16/16,13,Theft,7C30,Convenience Store,2500-2599,BERRY,RD,-,1
8/15/16,10,Burglary,7C30,Apartment,3300-3399,PERSIMMON,-,-,1
8/16/16,5,Burglary,7C30,Service or Gas Station,10100-10199,JENSEN,DR,-,1
8/15/16,19,Burglary,7C30,Residence or House,2800-2899,BENNINGTON,ST,-,1
8/12/16,17,Auto Theft,7C30,"Road, Street, or Sidewalk",3200-3299,BERRY,RD,-,1
8/12/16,16,Theft,7C30,Residence or House,2800-2899,SADLER,-,-,1
8/11/16,14,Theft,7C30,Specialty Store (Non-Specific),9100-9199,JENSEN,DR,-,1
8/12/16,9,Auto Theft,7C30,Driveway,7400-7499,CHASE,ST,-,1
8/9/16,20,Theft,7C30,Residence or House,4400-4499,ANTHA,ST,-,1
8/10/16,10,Theft,7C30,Department or Discount Store,9100-9199,JENSEN,DR,-,1
8/11/16,11,Theft,7C30,Department or Discount Store,9100-9199,JENSEN,DR,-,1
8/11/16,8,Burglary,7C30,Restaurant or Cafeteria Parking Lot,8900-8999,JENSEN,DR,-,1
8/10/16,21,Aggravated Assault,7C30,Apartment Parking Lot,2000-2099,TIDWELL,RD,-,1
8/17/16,19,Auto Theft,7C30,Residence or House,2000-2099,TIDWELL,RD,-,1
8/18/16,12,Robbery,7C30,Restaurant or Cafeteria,8600-8699,JENSEN,DR,-,1
8/18/16,11,Burglary,7C30,Residence or House,7200-7299,SEMMES,-,-,1
8/18/16,7,Theft,7C30,Convenience Store Parking Lot,3200-3299,CROSSTIMBERS,-,E,1
8/30/16,11,Theft,7C30,Residence or House,1700-1799,ROXELLA,-,-,1
8/31/16,8,Burglary,7C30,Convenience Store,3100-3199,LAURA KOPPE,RD,-,1
8/31/16,15,Auto Theft,7C30,Residence or House,2900-2999,FOLGER,-,-,1
8/31/16,13,Burglary,7C30,Residence or House,1800-1899,PRIEST,DR,-,1
8/31/16,18,Theft,7C30,Specialty Store (Non-Specific),3400-3499,TIDWELL,RD,-,1
8/24/16,7,Theft,7C40,"Road, Street, or Sidewalk",3100-3199,LANGLEY,-,-,1
8/25/16,11,Theft,7C40,Grocery Store or Supermarket Parking Lot,3800-3899,LITTLE YORK,RD,-,1
8/25/16,15,Theft,7C40,Grocery Store or Supermarket,3800-3899,LITTLE YORK,RD,-,1
8/23/16,5,Murder,7C40,"Road, Street, or Sidewalk",10000-10099,DOWNS,LN,-,1
8/19/16,16,Aggravated Assault,7C40,Residence or House,3100-3199,ORLANDO,-,-,1
8/20/16,7,Theft,7C40,Vacant Building (Commercial),1800-1899,LITTLE YORK,RD,-,1
8/20/16,13,Theft,7C40,"Pawn, Resale Shop, or Flea Market",2100-2199,LITTLE YORK,RD,-,1
8/29/16,12,Theft,7C40,"Amusement Park, Bowling Alley, Skate Rink",12300-12399,ALDINE WESTFIELD,RD,-,1
8/7/16,22,Aggravated Assault,7C40,Residence or House,2100-2199,CHARLES,RD,-,1
8/7/16,13,Auto Theft,7C40,Grocery Store or Supermarket Parking Lot,3800-3899,LITTLE YORK,RD,-,1
8/7/16,7,Aggravated Assault,7C40,Residence or House,2600-2699,PINE TREE,DR,-,1
8/7/16,1,Auto Theft,7C40,Driveway,1600-1699,MARGARET,-,-,1
8/2/16,19,Theft,7C40,Residence or House,4700-4799,AMALIE,ST,-,1
8/1/16,14,Robbery,7C40,Residence or House,10400-10499,JENSEN,DR,-,1
8/2/16,4,Burglary,7C40,Miscellaneous Business (Non-Specific),1500-1599,LITTLE YORK,RD,-,1
8/5/16,15,Burglary,7C40,Residence or House,10300-10399,RAYMONDVILLE,RD,-,1
8/5/16,14,Theft,7C40,Grocery Store or Supermarket,2100-2199,LITTLE YORK,RD,-,1
8/4/16,10,Theft,7C40,Grocery Store or Supermarket Parking Lot,3800-3899,LITTLE YORK,RD,-,1
8/3/16,12,Robbery,7C40,Grocery Store or Supermarket Parking Lot,3800-3899,LITTLE YORK,RD,-,1
8/17/16,14,Auto Theft,7C40,Grocery Store or Supermarket Parking Lot,10400-10499,JENSEN,DR,-,1
8/10/16,6,Theft,7C40,Apartment Parking Lot,3200-3299,LITTLE YORK,RD,-,1
8/9/16,15,Robbery,7C40,Drug Store or Medical Supply,3000-3099,LITTLE YORK,RD,-,1
8/9/16,15,Robbery,7C40,"Physician, Doctor, Dentist's Office",3000-3099,LITTLE YORK,RD,-,1
8/9/16,11,Auto Theft,7C40,Apartment Parking Lot,10300-10399,SHADY,LN,-,1
8/11/16,23,Aggravated Assault,7C40,"Road, Street, or Sidewalk",3800-3899,LITTLE YORK,RD,-,1
8/16/16,11,Theft,7C40,Residence or House,10600-10699,EXETER,ST,-,1
8/13/16,9,Rape,7C40,Residence or House,1800-1899,CRESLINE,ST,-,1
8/13/16,11,Theft,7C40,Grocery Store or Supermarket Parking Lot,10400-10499,JENSEN,DR,-,1
8/31/16,18,Robbery,7C40,Freeway Service Road,10500-10599,EASTEX,FWY,-,1
8/31/16,15,Aggravated Assault,7C40,Residence or House,4900-4999,EDGEWATER,DR,-,1
8/29/16,12,Theft,7C50,Strip Business Center Parking Lot,15300-15399,JOHN F KENNEDY,BLVD,-,1
8/29/16,17,Auto Theft,7C50,Service or Gas Station,5800-5899,SAM HOUSTON,PKWY,-,1
8/29/16,6,Theft,7C50,Other Parking Lot,1200-1299,SAM HOUSTON,PKWY,N,1
8/20/16,11,Burglary,7C50,"Hotel, Motel, Inn, Etc.",17600-17699,EASTEX,FWY,-,1
8/20/16,10,Auto Theft,7C50,Apartment Parking Lot,9400-9499,HUMBLE WESTFIELD,RD,-,1
8/20/16,7,Theft,7C50,Hotel or Motel Parking Lot,7000-7099,WILL CLAYTON,PKWY,-,1
8/20/16,8,Theft,7C50,Service or Gas Station,14900-14999,OLD HUMBLE,RD,-,1
8/19/16,16,Theft,7C50,Nursing Home,9200-9299,HUMBLE WESTFIELD,RD,-,1
8/22/16,17,Theft,7C50,"Other, Unknown, or Not Listed",15500-15599,EASTEX,FWY,-,1
8/23/16,11,Burglary,7C50,Residence or House,5700-5799,SCHUTZ,-,-,1
8/23/16,16,Theft,7C50,"Road, Street, or Sidewalk",6100-6199,ROCKBOURNE,DR,-,1
8/22/16,7,Theft,7C50,Miscellaneous Business (Non-Specific),15100-15199,ALDINE WESTFIELD,RD,-,1
8/22/16,7,Theft,7C50,"Road, Street, or Sidewalk",6100-6199,ROCKBOURNE,DR,-,1
8/22/16,8,Theft,7C50,Apartment Parking Lot,14800-14899,CROSSWINDS,DR,-,1
8/22/16,13,Theft,7C50,Body Shop,18500-18599,EASTEX,FWY,-,1
8/22/16,12,Auto Theft,7C50,Hotel or Motel Parking Lot,15300-15399,VANTAGE,PKWY,E,1
8/22/16,15,Theft,7C50,Residence or House,16900-16999,ROLLING ACRES,DR,-,1
8/25/16,8,Theft,7C50,Hotel or Motel Parking Lot,15700-15799,JOHN F KENNEDY,BLVD,-,1
8/25/16,8,Theft,7C50,Nursing Home,9200-9299,HUMBLE WESTFIELD,RD,-,1
8/25/16,10,Aggravated Assault,7C50,Service or Gas Station,1900-1999,SAM HOUSTON,PKWY,N,1
8/24/16,22,Theft,7C50,Hotel or Motel Parking Lot,15500-15599,JOHN F KENNEDY,BLVD,-,1
8/24/16,23,Theft,7C50,"Hotel, Motel, Inn, Etc.",15200-15299,JOHN F KENNEDY,BLVD,-,1
8/24/16,23,Theft,7C50,Hotel or Motel Parking Lot,1900-1999,SAM HOUSTON,PKWY,N,1
8/24/16,7,Theft,7C50,"Hotel, Motel, Inn, Etc.",4000-4099,INTERWOOD NORTH,PKWY,-,1
8/24/16,6,Theft,7C50,Hotel or Motel Parking Lot,15200-15299,JOHN F KENNEDY,BLVD,-,1
8/24/16,6,Theft,7C50,Hotel or Motel Parking Lot,15600-15699,JOHN F KENNEDY,BLVD,-,1
8/24/16,6,Theft,7C50,Hotel or Motel Parking Lot,1900-1999,SAM HOUSTON,PKWY,N,1
8/24/16,6,Theft,7C50,"Hotel, Motel, Inn, Etc.",4000-4099,INTERWOOD NORTH,PKWY,-,1
8/24/16,8,Theft,7C50,Hotel or Motel Parking Lot,15700-15799,JOHN F KENNEDY,BLVD,-,1
8/24/16,8,Theft,7C50,"Hotel, Motel, Inn, Etc.",4000-4099,INTERWOOD NORTH,PKWY,-,1
8/24/16,0,Theft,7C50,"Hotel, Motel, Inn, Etc.",15200-15299,JOHN F KENNEDY,BLVD,-,1
8/24/16,0,Theft,7C50,Hotel or Motel Parking Lot,15300-15399,JOHN F KENNEDY,BLVD,-,1
8/24/16,0,Theft,7C50,Hotel or Motel Parking Lot,4000-4099,INTERWOOD NORTH,PKWY,-,1
8/24/16,9,Theft,7C50,Hotel or Motel Parking Lot,15700-15799,JOHN F KENNEDY,BLVD,-,1
8/27/16,6,Burglary,7C50,"Factory, Manufacturing, or Industrial",3000-3099,GREENS,RD,-,1
8/26/16,23,Burglary,7C50,Rental Storage Facility,5800-5899,GREENS,RD,-,1
8/26/16,21,Theft,7C50,"Church, Synagogue, or Temple Parking Lot",6600-6699,RANKIN,RD,-,1
8/26/16,16,Burglary,7C50,Apartment,15100-15199,VICKERY,DR,-,1
8/27/16,4,Robbery,7C50,"Road, Street, or Sidewalk",15800-15899,US 59,-,N,1
8/27/16,14,Auto Theft,7C50,"Road, Street, or Sidewalk",6100-6199,GLEN LEE,DR,-,1
8/25/16,21,Theft,7C50,Apartment Parking Lot,6000-6099,GREENS,RD,-,1
8/4/16,6,Theft,7C50,Hotel or Motel Parking Lot,15300-15399,VANTAGE,PKWY,E,1
8/4/16,14,Theft,7C50,Strip Business Center Parking Lot,14700-14799,EASTEX,FWY,-,1
8/4/16,17,Theft,7C50,Hotel or Motel Parking Lot,1900-1999,SAM HOUSTON,PKWY,N,1
8/5/16,14,Theft,7C50,Apartment,15000-15099,CROSSWINDS,DR,-,1
8/5/16,11,Aggravated Assault,7C50,Apartment Parking Lot,14800-14899,CROSSWINDS,DR,-,1
8/5/16,6,Auto Theft,7C50,"Road, Street, or Sidewalk",7200-7299,OAK VILLAGE,DR,-,1
8/5/16,1,Theft,7C50,Other Parking Lot,4600-4699,ALDINE BENDER,RD,-,1
8/5/16,0,Theft,7C50,"Church, Synagogue, or Temple Parking Lot",7200-7299,SAM HOUSTON,PKWY,N,1
8/5/16,23,Auto Theft,7C50,Commercial Parking Lot or Garage,17600-17699,EASTEX,FWY,-,1
8/6/16,7,Aggravated Assault,7C50,Residence or House,16900-16999,SWANMORE,DR,-,1
8/6/16,10,Theft,7C50,Apartment Parking Lot,15100-15199,VICKERY,DR,-,1
8/6/16,10,Theft,7C50,Hotel or Motel Parking Lot,15800-15899,JOHN F KENNEDY,BLVD,-,1
8/2/16,3,Robbery,7C50,Highway or Freeway,16400-16499,LEE,RD,-,1
8/1/16,11,Theft,7C50,,15300-15399,JOHN F KENNEDY,BLVD,-,1
8/1/16,9,Burglary,7C50,Auto Repair,15700-15799,LEE,RD,-,1
8/2/16,16,Aggravated Assault,7C50,Apartment Parking Lot,6200-6299,GREENS,RD,-,1
8/2/16,14,Robbery,7C50,Convenience Store Parking Lot,15600-15699,EASTEX,FWY,-,1
8/1/16,4,Theft,7C50,Convenience Store,14500-14599,JOHN F KENNEDY,BLVD,-,1
8/6/16,22,Robbery,7C50,Residence or House,5900-5999,GREENS,RD,-,1
8/7/16,23,Rape,7C50,"Hotel, Motel, Inn, Etc.",15300-15399,JOHN F KENNEDY,BLVD,-,1
8/7/16,20,Burglary,7C50,Residence or House,6000-6099,WOODVIEW,DR,-,1
8/8/16,4,Auto Theft,7C50,Freeway Service Road,16100-16199,EASTEX,FWY,-,1
8/8/16,7,Theft,7C50,Hotel or Motel Parking Lot,15700-15799,JOHN F KENNEDY,BLVD,-,1
8/9/16,7,Theft,7C50,Hotel or Motel Parking Lot,15700-15799,JOHN F KENNEDY,BLVD,-,1
8/13/16,9,Theft,7C50,Hotel or Motel Parking Lot,15500-15599,JOHN F KENNEDY,BLVD,-,1
8/13/16,13,Burglary,7C50,Apartment,9400-9499,HUMBLE WESTFIELD,RD,-,1
8/14/16,21,Theft,7C50,Hotel or Motel Parking Lot,15300-15399,VANTAGE,PKWY,E,1
8/16/16,12,Theft,7C50,Hotel or Motel Parking Lot,15400-15499,JOHN F KENNEDY,BLVD,-,1
8/16/16,0,Burglary,7C50,Apartment,9400-9499,HUMBLE WESTFIELD,RD,-,1
8/16/16,7,Burglary,7C50,Commercial Building,2300-2399,GREENS,RD,-,1
8/16/16,7,Burglary,7C50,Commercial Building,5900-5999,SAM HOUSTON,PKWY,N,1
8/15/16,17,Theft,7C50,Miscellaneous Business (Non-Specific),2400-2499,GREENS,RD,-,1
8/11/16,15,Theft,7C50,Apartment,6200-6299,GREENS,RD,-,1
8/12/16,17,Auto Theft,7C50,Warehouse,15800-15899,DIPLOMATIC PLAZA,DR,-,1
8/12/16,17,Theft,7C50,Residence or House,5700-5799,HOWELL,-,-,1
8/12/16,11,Theft,7C50,"Hotel, Motel, Inn, Etc.",15200-15299,JOHN F KENNEDY,BLVD,-,1
8/12/16,18,Auto Theft,7C50,Residence or House,9400-9499,HUMBLE WESTFIELD,RD,-,1
8/9/16,20,Aggravated Assault,7C50,Apartment Parking Lot,6200-6299,GREENS,RD,-,1
8/10/16,6,Theft,7C50,Hotel or Motel Parking Lot,1300-1399,SAM HOUSTON,PKWY,N,1
8/9/16,22,Theft,7C50,Residence or House,6200-6299,WINSTEAD,LN,-,1
8/10/16,7,Theft,7C50,Hotel or Motel Parking Lot,15600-15699,JOHN F KENNEDY,BLVD,-,1
8/11/16,7,Theft,7C50,Hotel or Motel Parking Lot,15300-15399,VANTAGE,PKWY,E,1
8/11/16,10,Theft,7C50,"Hotel, Motel, Inn, Etc.",15200-15299,JOHN F KENNEDY,BLVD,-,1
8/11/16,6,Theft,7C50,Hotel or Motel Parking Lot,15300-15399,VANTAGE,PKWY,E,1
8/17/16,11,Theft,7C50,"Hotel, Motel, Inn, Etc.",15200-15299,JOHN F KENNEDY,BLVD,-,1
8/17/16,7,Theft,7C50,"Road, Street, or Sidewalk",6100-6199,ROCKY NOOK,DR,-,1
8/17/16,8,Theft,7C50,Miscellaneous Business (Non-Specific),15200-15299,JOHN F KENNEDY,BLVD,-,1
8/17/16,18,Theft,7C50,"Hotel, Motel, Inn, Etc.",14800-14899,EASTEX,FWY,-,1
8/18/16,9,Burglary,7C50,Bar or Night Club,7000-7099,MANOR,WAY,-,1
8/18/16,8,Auto Theft,7C50,Driveway,15100-15199,VICKERY,DR,-,1
8/18/16,15,Auto Theft,7C50,Hotel or Motel Parking Lot,15400-15499,JOHN F KENNEDY,BLVD,-,1
8/19/16,2,Auto Theft,7C50,Apartment Parking Lot,15100-15199,VICKERY,DR,-,1
8/19/16,12,Auto Theft,7C50,Apartment Parking Lot,15600-15699,VICKERY,DR,-,1
8/19/16,11,Theft,7C50,Commercial Parking Lot or Garage,18800-18899,KENSWICK,DR,-,1
8/31/16,8,Auto Theft,7C50,Apartment Parking Lot,6900-6999,OLD NORTH BELT,DR,-,1
8/30/16,13,Theft,7C50,Commercial Building,3200-3299,FM 1960,-,-,1
8/30/16,21,Theft,7C50,Strip Business Center Parking Lot,8700-8799,FM 1960,BYP,W,1
8/25/16,18,Burglary,8C10,Apartment,9600-9699,HOMESTEAD,RD,-,1
8/26/16,4,Theft,8C10,Driveway,6600-6699,FIRNAT,-,-,1
8/27/16,13,Theft,8C10,Service or Gas Station,9700-9799,HOMESTEAD,RD,-,1
8/27/16,16,Theft,8C10,Apartment Parking Lot,9600-9699,HOMESTEAD,RD,-,1
8/27/16,11,Burglary,8C10,Miscellaneous Business (Non-Specific),4600-4699,TIDWELL,RD,-,1
8/27/16,10,Aggravated Assault,8C10,Residence or House,4900-4999,BOSTIC,ST,-,1
8/27/16,0,Aggravated Assault,8C10,Apartment,9500-9599,CROFTON,ST,-,1
8/24/16,12,Theft,8C10,Residence or House,9500-9599,CROFTON,ST,-,1
8/24/16,13,Theft,8C10,Residence or House,7700-7799,POINTER,-,-,1
8/24/16,16,Robbery,8C10,"Road, Street, or Sidewalk",8800-8899,LOCKWOOD,DR,-,1
8/24/16,8,Theft,8C10,Residence or House,4200-4299,WEAVER,RD,-,1
8/24/16,8,Burglary,8C10,"Church, Synagogue, or Temple",8200-8299,WILEYVALE,RD,-,1
8/23/16,22,Robbery,8C10,Convenience Store,4200-4299,CROSSTIMBERS,-,E,1
8/23/16,20,Theft,8C10,Residence or House,9300-9399,LANEWOOD,ST,-,1
8/23/16,19,Aggravated Assault,8C10,"Road, Street, or Sidewalk",7300-7399,TIDWELL,RD,-,2
8/25/16,3,Aggravated Assault,8C10,Residence or House,9300-9399,SANDRA,-,-,1
8/25/16,1,Theft,8C10,Convenience Store,4200-4299,CROSSTIMBERS,-,E,1
8/23/16,14,Burglary,8C10,Residence or House,7500-7599,LOCKWOOD,DR,-,1
8/22/16,19,Theft,8C10,Residence or House,8700-8799,SPAULDING,-,-,1
8/19/16,18,Theft,8C10,Strip Business Center Parking Lot,9500-9599,HOMESTEAD,RD,-,1
8/19/16,15,Robbery,8C10,Apartment Parking Lot,9600-9699,HOMESTEAD,RD,-,1
8/20/16,8,Burglary,8C10,Miscellaneous Business (Non-Specific),7400-7499,LOCKWOOD,DR,-,1
8/20/16,15,Theft,8C10,Miscellaneous Business (Non-Specific),6600-6699,TIDWELL,RD,-,1
8/21/16,8,Aggravated Assault,8C10,Apartment,9600-9699,HOMESTEAD,RD,-,1
8/29/16,16,Burglary,8C10,"Church, Synagogue, or Temple",7200-7299,HIRSCH,-,-,1
8/28/16,11,Aggravated Assault,8C10,Driveway,9400-9499,SANDRA,-,-,1
8/28/16,7,Burglary,8C10,Convenience Store,5700-5799,TIDWELL,RD,-,1
8/28/16,0,Theft,8C10,Residence or House,7000-7099,SAYERS,ST,-,1
8/27/16,18,Auto Theft,8C10,"Road, Street, or Sidewalk",8900-8999,DANDY,ST,-,1
8/27/16,20,Aggravated Assault,8C10,Apartment,9500-9599,CROFTON,ST,-,1
8/29/16,20,Aggravated Assault,8C10,Residence or House,4200-4299,WEAVER,RD,-,1
8/9/16,8,Burglary,8C10,"Church, Synagogue, or Temple",7500-7599,HIRSCH,-,-,1
8/8/16,22,Aggravated Assault,8C10,Residence or House,9200-9299,KELBURN,DR,-,1
8/8/16,16,Aggravated Assault,8C10,"Road, Street, or Sidewalk",4200-4299,PLAAG,-,-,2
8/8/16,3,Aggravated Assault,8C10,Residence or House,9100-9199,BERTWOOD,ST,-,1
8/7/16,21,Murder,8C10,"Other, Unknown, or Not Listed",4400-4499,JUNE,-,-,1
8/7/16,23,Rape,8C10,"Church, Synagogue, or Temple Parking Lot",4800-4899,BENNINGTON,ST,-,1
8/8/16,9,Theft,8C10,"Road, Street, or Sidewalk",8700-8799,LOCKWOOD,DR,-,1
8/1/16,5,Aggravated Assault,8C10,Apartment,9200-9299,LOCKWOOD,DR,-,1
8/2/16,18,Theft,8C10,Residence or House,10200-10299,ALLWOOD,ST,-,1
