Date,Hour,Offense Type,Beat,Premise,BlockRange,StreetName,Type,Suffix,# offenses
5/15/16,1,Murder,10H50,Service or Gas Station,3300-3399,DOWLING,ST,-,1
5/17/16,3,Robbery,10H50,"Road, Street, or Sidewalk",3400-3499,DENNIS,ST,-,1
5/17/16,11,Burglary,10H50,Construction Site,3400-3499,ROSALIE,-,-,1
5/15/16,22,Robbery,10H50,Service or Gas Station,3300-3399,DOWLING,ST,-,1
5/16/16,10,Burglary,10H50,Residence or House,2900-2999,LUCINDA,-,-,1
5/19/16,12,Aggravated Assault,10H50,Residence or House,3100-3199,CANFIELD,ST,-,1
5/18/16,8,Theft,10H50,Residence or House,3200-3299,DENNIS,ST,-,1
5/18/16,12,Robbery,10H50,"Road, Street, or Sidewalk",3000-3099,BEULAH,ST,-,1
5/18/16,18,Theft,10H50,Apartment,2300-2399,BASTROP,ST,-,1
5/31/16,9,Auto Theft,10H50,"Road, Street, or Sidewalk",2200-2299,TRUXILLO,-,-,1
5/31/16,7,Aggravated Assault,10H50,Residence or House,3600-3699,TUAM,-,-,1
5/31/16,9,Aggravated Assault,10H50,"Field, Woods, Forest, Park",3300-3399,DREW,ST,-,1
5/29/16,6,Theft,10H60,Apartment Parking Lot,3600-3699,MACGREGOR,WAY,N,1
5/29/16,9,Burglary,10H60,Miscellaneous Business (Non-Specific),3300-3399,OLD SPANISH,TRL,-,1
5/29/16,14,Auto Theft,10H60,Bar or Night Club Parking Lot,6300-6399,PEERLESS,-,-,1
5/29/16,10,Theft,10H60,Bar or Night Club Parking Lot,3300-3399,DIXIE,DR,-,1
5/30/16,2,Aggravated Assault,10H60,"Road, Street, or Sidewalk",2400-2499,SOUTHMORE,BLVD,-,1
5/28/16,12,Theft,10H60,Apartment Parking Lot,6400-6499,DEL RIO,ST,-,1
5/28/16,21,Robbery,10H60,Restaurant or Cafeteria,4700-4799,SCOTT,ST,-,1
5/30/16,11,Theft,10H60,Apartment Parking Lot,3500-3599,DIXIE,DR,-,1
5/26/16,16,Theft,10H60,Residence or House,3800-3899,ARBOR,ST,-,1
5/26/16,21,Theft,10H60,Driveway,2500-2599,SOUTHMORE,BLVD,-,1
5/27/16,7,Theft,10H60,"Road, Street, or Sidewalk",3000-3099,PROSPECT,-,-,1
5/25/16,7,Theft,10H60,Apartment Parking Lot,3600-3699,SOUTHMORE,BLVD,-,1
5/25/16,22,Theft,10H60,Residence or House,2400-2499,BINZ,ST,-,1
5/24/16,10,Robbery,10H60,Residence or House,3200-3299,ROSEDALE,-,-,1
5/24/16,14,Robbery,10H60,Residence or House,3900-3999,CHARLESTON,-,-,1
5/24/16,15,Theft,10H60,Construction Site,4300-4399,VARSITY,LN,-,1
5/22/16,10,Burglary,10H60,"Vacant Single Occ Resd(House,Townhs,Dplex)",2500-2599,SOUTHMORE,BLVD,-,1
5/22/16,18,Theft,10H60,Residence or House,3300-3399,WENTWORTH,-,-,1
5/22/16,16,Auto Theft,10H60,"Parks and Recreation, Zoo, Swimming Pool",5200-5299,CALHOUN,RD,-,1
5/23/16,18,Auto Theft,10H60,Apartment Parking Lot,2400-2499,SOUTHMORE,BLVD,-,1
5/21/16,8,Robbery,10H60,"Road, Street, or Sidewalk",2300-2399,ARBOR,ST,-,1
5/21/16,11,Theft,10H60,"Road, Street, or Sidewalk",2300-2399,OAKDALE,-,-,1
5/20/16,16,Burglary,10H60,Residence or House,3100-3199,MACGREGOR,WAY,S,1
5/20/16,23,Burglary,10H60,Apartment,2300-2399,ROSEWOOD,-,-,1
5/9/16,15,Theft,10H60,Driveway,3200-3299,CHARLESTON,-,-,1
5/9/16,14,Burglary,10H60,Apartment,3500-3599,DIXIE,DR,-,1
5/9/16,14,Theft,10H60,Residence or House,3600-3699,WHEELER,ST,-,1
5/8/16,5,Theft,10H60,"Road, Street, or Sidewalk",2400-2499,WENTWORTH,-,-,1
5/8/16,17,Theft,10H60,Other Parking Lot,2400-2499,BLODGETT,ST,-,1
5/7/16,8,Theft,10H60,Residence or House,2500-2599,MACGREGOR,WAY,-,1
5/7/16,8,Theft,10H60,Bar or Night Club Parking Lot,4400-4499,DOWLING,ST,-,1
5/7/16,8,Aggravated Assault,10H60,"Vacant Other Residential (Apartment,Dorms)",4400-4499,MACGREGOR,WAY,S,1
5/7/16,3,Theft,10H60,"Road, Street, or Sidewalk",3300-3399,DIXIE,DR,-,1
5/7/16,12,Theft,10H60,"Road, Street, or Sidewalk",3200-3299,SHENANDOAH,-,-,1
5/6/16,22,Theft,10H60,Bus Stop,5000-5099,OLD SPANISH,TRL,-,1
5/6/16,2,Theft,10H60,"Road, Street, or Sidewalk",4800-4899,ENNIS,ST,-,1
5/5/16,22,Theft,10H60,Restaurant or Cafeteria Parking Lot,2300-2399,SOUTHMORE,BLVD,-,1
5/5/16,13,Theft,10H60,Residence or House,3300-3399,SOUTHMORE,BLVD,-,1
5/5/16,13,Theft,10H60,"Parks and Recreation, Zoo, Swimming Pool",5200-5299,CALHOUN,RD,-,1
5/5/16,16,Aggravated Assault,10H60,Residence or House,2400-2499,SOUTHMORE,BLVD,-,1
5/4/16,14,Auto Theft,10H60,Residence or House,4800-4899,DOWLING,ST,-,1
5/5/16,2,Theft,10H60,Bar or Night Club Parking Lot,4400-4499,DOWLING,ST,-,1
5/5/16,0,Aggravated Assault,10H60,"Road, Street, or Sidewalk",2300-2399,OAKDALE,-,-,1
5/5/16,7,Burglary,10H60,"Vacant Single Occ Resd(House,Townhs,Dplex)",3200-3299,MACGREGOR,WAY,S,1
5/3/16,10,Auto Theft,10H60,Apartment Parking Lot,3700-3799,SOUTHMORE,BLVD,-,1
5/3/16,16,Theft,10H60,"Road, Street, or Sidewalk",4500-4599,UNIVERSITY OAKS,BLVD,-,1
5/3/16,14,Theft,10H60,"Road, Street, or Sidewalk",2400-2499,RIVERSIDE,DR,-,1
5/4/16,2,Theft,10H60,"Road, Street, or Sidewalk",3400-3499,OLD SPANISH,TRL,-,1
5/1/16,9,Auto Theft,10H60,Residence or House,2500-2599,PROSPECT,-,-,1
5/1/16,10,Theft,10H60,Apartment Parking Lot,5500-5599,SAMPSON,-,-,1
5/1/16,11,Robbery,10H60,"Road, Street, or Sidewalk",6300-6399,PEERLESS,-,-,1
5/2/16,21,Theft,10H60,Convenience Store,3800-3899,OLD SPANISH,TRL,-,1
5/3/16,8,Theft,10H60,Apartment Parking Lot,6400-6499,DEL RIO,ST,-,1
5/19/16,6,Burglary,10H60,"Vacant Single Occ Resd(House,Townhs,Dplex)",3300-3399,WICHITA,ST,-,1
5/18/16,13,Robbery,10H60,Apartment,4400-4499,MACGREGOR,WAY,S,1
5/18/16,10,Theft,10H60,Apartment,4400-4499,MACGREGOR,WAY,S,1
5/18/16,11,Theft,10H60,Apartment Parking Lot,6400-6499,DEL RIO,ST,-,1
5/18/16,15,Theft,10H60,"Road, Street, or Sidewalk",2300-2399,PROSPECT,-,-,1
5/17/16,22,Burglary,10H60,Apartment,5500-5599,SAMPSON,-,-,1
5/17/16,18,Auto Theft,10H60,"Road, Street, or Sidewalk",3800-3899,CANFIELD,ST,-,1
5/17/16,17,Aggravated Assault,10H60,Residence or House,2600-2699,RUTH,-,-,1
5/17/16,20,Burglary,10H60,Apartment,5500-5599,SAMPSON,-,-,1
5/17/16,15,Theft,10H60,Apartment Parking Lot,5400-5499,SAMPSON,-,-,1
5/19/16,8,Theft,10H60,"Road, Street, or Sidewalk",6400-6499,DEL RIO,ST,-,1
5/16/16,10,Theft,10H60,Miscellaneous Business (Non-Specific),3600-3699,OLD SPANISH,TRL,-,1
5/16/16,14,Burglary,10H60,Residence or House,3300-3399,WENTWORTH,-,-,1
5/17/16,11,Burglary,10H60,Residence or House,4100-4199,DELANO,-,-,1
5/17/16,9,Burglary,10H60,Residence or House,2600-2699,ARBOR,ST,-,1
5/16/16,23,Rape,10H60,Apartment,3700-3799,SOUTHMORE,BLVD,-,1
5/15/16,1,Robbery,10H60,Driveway,2500-2599,ARBOR,ST,-,1
5/15/16,10,Auto Theft,10H60,"Road, Street, or Sidewalk",4600-4699,DOWLING,ST,-,1
5/13/16,23,Aggravated Assault,10H60,Apartment Parking Lot,3600-3699,MACGREGOR,WAY,N,5
5/13/16,18,Aggravated Assault,10H60,Residence or House,4100-4199,FERNWOOD,DR,-,1
5/14/16,2,Theft,10H60,"Road, Street, or Sidewalk",4700-4799,DOWLING,ST,-,1
5/14/16,0,Theft,10H60,"Road, Street, or Sidewalk",2300-2399,ARBOR,ST,-,1
5/11/16,13,Theft,10H60,"Road, Street, or Sidewalk",3700-3799,SOUTHMORE,BLVD,-,1
5/11/16,13,Burglary,10H60,Residence or House,3300-3399,WENTWORTH,-,-,1
5/11/16,13,Robbery,10H60,Residence or House,2400-2499,SOUTHMORE,BLVD,-,1
5/11/16,11,Burglary,10H60,Apartment,6200-6299,TIERWESTER,-,-,1
5/11/16,6,Theft,10H60,Driveway,2400-2499,WHEELER,-,-,1
5/10/16,23,Robbery,10H60,Apartment Parking Lot,2600-2699,CALUMET,ST,S,1
5/10/16,10,Burglary,10H60,Residence or House,3300-3399,PALM,-,-,1
5/10/16,2,Theft,10H60,Service or Gas Station,2300-2399,SOUTHMORE,BLVD,-,1
5/10/16,12,Theft,10H60,Residence or House,4400-4499,ROSENEATH,DR,N,1
5/10/16,12,Burglary,10H60,Apartment,6200-6299,TIERWESTER,-,-,1
5/12/16,11,Burglary,10H60,Residence or House,3600-3699,WENTWORTH,-,-,1
5/13/16,17,Theft,10H60,Bar or Night Club,4700-4799,DOWLING,ST,-,1
5/13/16,15,Burglary,10H60,Residence or House,3800-3899,JULIUS,LN,-,1
5/13/16,12,Burglary,10H60,Residence or House,2400-2499,WHEELER,-,-,1
5/20/16,19,Theft,10H70,Driveway,1600-1699,ROSEWOOD,-,-,1
5/20/16,17,Theft,10H70,Residence or House,3000-3099,SOUTINE,ST,-,1
5/20/16,18,Theft,10H70,Hospital,1500-1599,TAUB LOOP,-,-,1
5/20/16,12,Auto Theft,10H70,Bar or Night Club Parking Lot,6700-6799,SOUTH,FWY,-,1
5/21/16,11,Theft,10H70,Miscellaneous Business (Non-Specific),1900-1999,ARBOR,ST,-,1
5/21/16,8,Burglary,10H70,Residence or House,3200-3299,YELLOWSTONE PARK,DR,-,1
5/21/16,10,Theft,10H70,"Road, Street, or Sidewalk",6200-6299,HERMANN PARK,DR,-,1
5/21/16,7,Theft,10H70,Other Parking Lot,5900-5999,HERMANN PARK,DR,-,1
5/21/16,21,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",1500-1599,HERMANN,DR,-,1
5/21/16,14,Theft,10H70,Hotel or Motel Parking Lot,1300-1399,BRAESWOOD,BLVD,S,1
5/21/16,13,Auto Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
5/21/16,16,Auto Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6100-6199,HERMANN PARK,DR,-,1
5/23/16,18,Theft,10H70,Commercial Parking Lot or Garage,6400-6499,FANNIN,ST,-,1
5/23/16,12,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
5/22/16,14,Theft,10H70,Hospital Parking Lot,1500-1599,TAUB LOOP,-,-,1
5/23/16,19,Aggravated Assault,10H70,Residence or House,UNK,LIBERTY ROAD,-,-,1
5/24/16,15,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK,DR,-,1
5/24/16,14,Burglary,10H70,Residence or House,1400-1499,OAKDALE,-,-,1
5/24/16,18,Theft,10H70,"Field, Woods, Forest, Park",100-199,CONCERT,DR,-,1
5/24/16,17,Robbery,10H70,,5400-5499,FANNIN,ST,-,1
5/25/16,1,Robbery,10H70,"Road, Street, or Sidewalk",1800-1899,SOUTHMORE,BLVD,-,1
5/24/16,10,Theft,10H70,Restaurant or Cafeteria Parking Lot,4200-4299,ALMEDA,RD,-,1
5/24/16,11,Theft,10H70,Hotel or Motel Parking Lot,1300-1399,BRAESWOOD,BLVD,S,1
5/25/16,12,Theft,10H70,Other Parking Lot,6400-6499,FANNIN,ST,-,1
5/27/16,10,Theft,10H70,"Road, Street, or Sidewalk",1800-1899,WHEELER,-,-,1
5/27/16,17,Theft,10H70,"Libraries, Museums",1500-1599,BINZ,ST,-,1
5/27/16,17,Theft,10H70,Hospital,6700-6799,FANNIN,ST,-,1
5/26/16,21,Burglary,10H70,Residence or House,4200-4299,LA BRANCH,-,-,1
5/28/16,17,Theft,10H70,Other Parking Lot,6200-6299,HERMANN PARK,DR,-,1
5/28/16,13,Theft,10H70,Apartment Parking Lot,4900-4999,CRAWFORD,ST,-,1
5/28/16,3,Burglary,10H70,Service or Gas Station,7500-7599,ALMEDA,RD,-,1
5/3/16,8,Theft,10H70,"Road, Street, or Sidewalk",2900-2999,PAYSON,-,-,1
5/3/16,8,Theft,10H70,Residence or House,4600-4699,CAROLINE,ST,-,1
5/3/16,1,Theft,10H70,Apartment,7000-7099,ALMEDA,-,-,1
5/2/16,15,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
5/2/16,15,Theft,10H70,Bus Stop,6600-6699,FANNIN,ST,-,1
5/2/16,15,Rape,10H70,Residence or House,6600-6699,FANNIN,ST,-,1
5/4/16,4,Burglary,10H70,Restaurant or Cafeteria,2400-2499,MACGREGOR,WAY,S,1
5/3/16,10,Theft,10H70,Residence or House,4500-4599,JACKSON,ST,-,1
5/3/16,11,Theft,10H70,Convenience Store,6000-6099,ALMEDA,RD,-,1
5/5/16,1,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
5/5/16,0,Theft,10H70,Garage or Carport,6100-6199,GEHRING,-,-,1
5/4/16,23,Theft,10H70,Driveway,6300-6399,MYSTIC MEADOW,-,W,1
5/4/16,20,Theft,10H70,"Physician, Doctor, Dentist's Office",4900-4999,FANNIN,ST,-,1
5/4/16,20,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6000-6099,FANNIN,ST,-,1
5/4/16,17,Theft,10H70,Government or Public Building,7200-7299,ALMEDA,RD,-,1
5/4/16,17,Burglary,10H70,Apartment,7100-7199,ALMEDA,RD,-,1
5/4/16,12,Theft,10H70,"Road, Street, or Sidewalk",4700-4799,CRAWFORD,ST,-,1
5/4/16,11,Theft,10H70,Hospital,6700-6799,FANNIN,ST,-,1
5/5/16,16,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6000-6099,HERMANN PARK,DR,-,1
5/5/16,11,Theft,10H70,"Hotel, Motel, Inn, Etc.",1300-1399,BRAESWOOD,BLVD,S,1
5/5/16,9,Theft,10H70,,1900-1999,OAKDALE,-,-,1
5/6/16,17,Theft,10H70,Park and Ride Terminal,900-999,PRESSLER,-,-,1
5/6/16,7,Aggravated Assault,10H70,Construction Site,5200-5299,CAROLINE,ST,-,1
5/7/16,14,Rape,10H70,Hospital,6600-6699,FANNIN,ST,-,1
5/7/16,18,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",2100-2199,MACGREGOR,WAY,N,1
5/7/16,3,Theft,10H70,"Road, Street, or Sidewalk",5200-5299,CHENEVERT,-,-,1
5/7/16,2,Theft,10H70,"Road, Street, or Sidewalk",1700-1799,SOUTHMORE,BLVD,-,1
5/7/16,2,Theft,10H70,"Road, Street, or Sidewalk",1800-1899,SOUTHMORE,BLVD,-,1
5/7/16,2,Theft,10H70,"Road, Street, or Sidewalk",2100-2199,SOUTHMORE,BLVD,-,1
5/7/16,9,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6000-6099,FANNIN,ST,-,1
5/8/16,13,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",4100-4199,ALMEDA,RD,-,1
5/8/16,13,Theft,10H70,"Road, Street, or Sidewalk",5800-5899,CAROLINE,ST,-,1
5/8/16,13,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
5/8/16,3,Auto Theft,10H70,"Road, Street, or Sidewalk",4800-4899,LA BRANCH,-,-,1
5/8/16,2,Theft,10H70,"Road, Street, or Sidewalk",1800-1899,SOUTHMORE,BLVD,-,1
5/9/16,10,Burglary,10H70,Residence or House,1600-1699,OAKDALE,-,-,1
5/9/16,17,Auto Theft,10H70,Garage or Carport,6500-6599,FANNIN,ST,-,1
5/13/16,13,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",6200-6299,HERMANN PARK,DR,-,1
5/13/16,10,Theft,10H70,Commercial Parking Lot or Garage,1500-1599,HERMANN,DR,-,1
5/13/16,10,Burglary,10H70,Miscellaneous Business (Non-Specific),3100-3199,OLD SPANISH,TRL,-,1
5/13/16,12,Auto Theft,10H70,Garage or Carport,6700-6799,BERTNER,AVE,-,1
5/13/16,1,Theft,10H70,"Road, Street, or Sidewalk",1800-1899,SOUTHMORE,BLVD,-,1
5/13/16,6,Burglary,10H70,Construction Site,1900-1999,PRESSLER,ST,-,1
5/13/16,9,Theft,10H70,"Road, Street, or Sidewalk",1800-1899,SOUTHMORE,BLVD,-,1
5/12/16,10,Theft,10H70,Hospital,6700-6799,BERTNER,AVE,-,1
5/12/16,10,Theft,10H70,Hospital,6700-6799,FANNIN,ST,-,1
5/11/16,22,Theft,10H70,Hospital Parking Lot,6500-6599,FANNIN,ST,-,1
5/10/16,16,Auto Theft,10H70,Commercial Parking Lot or Garage,6400-6499,FANNIN,ST,-,1
5/10/16,1,Robbery,10H70,"Road, Street, or Sidewalk",2100-2199,SOUTHMORE,BLVD,-,1
5/11/16,8,Theft,10H70,Hospital,6300-6399,FANNIN,ST,-,1
5/11/16,8,Theft,10H70,"Physician, Doctor, Dentist's Office",6500-6599,FANNIN,ST,-,1
5/11/16,14,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
5/11/16,18,Burglary,10H70,Apartment,6300-6399,ALMEDA,RD,-,1
5/11/16,17,Burglary,10H70,Apartment Parking Lot,6100-6199,ALMEDA,RD,-,1
5/14/16,2,Theft,10H70,Bar or Night Club Parking Lot,5000-5099,ALMEDA,RD,-,1
5/13/16,23,Theft,10H70,Drug Store or Medical Supply,5200-5299,ALMEDA,RD,-,1
5/14/16,10,Theft,10H70,Residence or House,1800-1899,SOUTHMORE,BLVD,-,1
5/14/16,9,Theft,10H70,Apartment Parking Lot,5900-5999,ALMEDA,RD,-,1
5/14/16,9,Theft,10H70,Apartment,UNK,HERMANN MUSEUM,CIR,-,1
5/15/16,13,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
5/15/16,1,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
5/15/16,6,Theft,10H70,Other Parking Lot,5800-5899,ALMEDA,RD,-,1
5/16/16,21,Burglary,10H70,Apartment,7000-7099,STAFFORDSHIRE,-,-,1
5/16/16,19,Burglary,10H70,Apartment,7000-7099,STAFFORDSHIRE,-,-,1
5/17/16,6,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
5/17/16,8,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
5/17/16,10,Theft,10H70,Hospital,1300-1399,HERMANN,DR,-,1
5/17/16,13,Theft,10H70,"Other, Unknown, or Not Listed",1600-1699,PROSPECT,-,-,1
5/16/16,10,Rape,10H70,Apartment,100000-100099,CULLEN,BLVD,-,1
5/19/16,20,Theft,10H70,"Parks and Recreation, Zoo, Swimming Pool",100-199,CONCERT,DR,-,1
5/17/16,14,Theft,10H70,"Road, Street, or Sidewalk",5400-5499,HERMANN PARK,DR,-,1
5/17/16,20,Burglary,10H70,Apartment,UNK,HERMANN MUSEUM,CIR,-,1
5/17/16,20,Auto Theft,10H70,"Field, Woods, Forest, Park",UNK,CRAWFORD,ST,-,1
5/17/16,17,Theft,10H70,Service or Gas Station,4900-4999,LA BRANCH,-,-,1
5/18/16,3,Theft,10H70,Bar or Night Club,1800-1899,PALM,-,-,1
5/18/16,15,Burglary,10H70,Vacant Building (Commercial),1100-1199,SOUTHMORE,BLVD,-,1
5/18/16,11,Auto Theft,10H70,Construction Site,1200-1299,SOUTHMORE,BLVD,-,1
5/18/16,10,Theft,10H70,Other Parking Lot,7200-7299,ALMEDA,RD,-,1
5/18/16,13,Theft,10H70,Hotel or Motel Parking Lot,1300-1399,BRAESWOOD,BLVD,S,1
5/31/16,15,Theft,10H70,Hospital Parking Lot,6500-6599,FANNIN,ST,-,1
5/31/16,17,Theft,10H70,Service or Gas Station,3200-3299,OLD SPANISH,TRL,-,1
5/31/16,3,Rape,10H70,"Vacant Single Occ Resd(House,Townhs,Dplex)",1500-1599,EAGLE,ST,-,1
5/31/16,12,Theft,10H70,Hospital,6500-6599,FANNIN,ST,-,1
5/30/16,19,Theft,10H70,Hospital,6600-6699,FANNIN,ST,-,1
5/30/16,20,Theft,10H70,Hospital,6400-6499,FANNIN,ST,-,1
5/27/16,22,Robbery,10H80,Miscellaneous Business (Non-Specific),4600-4699,MONTROSE,BLVD,-,1
5/28/16,21,Aggravated Assault,10H80,"Road, Street, or Sidewalk",2400-2499,DUNSTAN,RD,-,1
5/28/16,22,Theft,10H80,"Gym, Recreat, Club House, Indoor Pool, Spa",2500-2599,DUNSTAN,RD,-,1
5/30/16,5,Burglary,10H80,Restaurant or Cafeteria,2400-2499,TIMES,BLVD,-,1
5/29/16,18,Theft,10H80,Service or Gas Station,2500-2599,BISSONNET,ST,-,1
5/29/16,17,Theft,10H80,Residence or House,1800-1899,BANKS,ST,-,1
5/29/16,14,Theft,10H80,Restaurant or Cafeteria,2400-2499,DUNSTAN,RD,-,1
5/30/16,14,Theft,10H80,"Road, Street, or Sidewalk",2500-2599,UNIVERSITY,BLVD,-,1
5/26/16,14,Theft,10H80,"Road, Street, or Sidewalk",2400-2499,WROXTON,RD,-,1
5/26/16,2,Burglary,10H80,Convenience Store,2100-2199,BISSONNET,ST,-,1
5/27/16,18,Theft,10H80,Bar or Night Club Parking Lot,2300-2399,BISSONNET,ST,-,1
5/27/16,0,Theft,10H80,Bar or Night Club Parking Lot,2300-2399,BISSONNET,ST,-,1
5/27/16,1,Theft,10H80,Driveway,2000-2099,BANKS,ST,-,1
5/25/16,6,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
5/25/16,18,Theft,10H80,Other Parking Lot,2500-2599,BISSONNET,ST,-,1
5/24/16,22,Burglary,10H80,Residence or House,2300-2399,GRAMERCY,-,-,1
5/24/16,22,Theft,10H80,Restaurant or Cafeteria Parking Lot,4700-4799,MONTROSE,BLVD,-,2
5/24/16,14,Theft,10H80,Service or Gas Station,2500-2599,SOUTHWEST,FWY,-,1
5/22/16,18,Theft,10H80,Driveway,2300-2399,BARTLETT,ST,-,1
5/22/16,12,Theft,10H80,Hotel or Motel Parking Lot,6600-6699,MAIN,ST,-,1
5/22/16,11,Theft,10H80,Restaurant or Cafeteria Parking Lot,2400-2499,DUNSTAN,RD,-,1
5/21/16,22,Burglary,10H80,Miscellaneous Business (Non-Specific),5500-5599,CHAUCER,DR,-,1
5/23/16,8,Burglary,10H80,Residence or House,2200-2299,MACARTHUR,-,-,1
5/21/16,15,Theft,10H80,Other Parking Lot,2400-2499,DUNSTAN,RD,-,1
5/21/16,16,Theft,10H80,Restaurant or Cafeteria Parking Lot,5100-5199,KELVIN,DR,-,1
5/21/16,8,Burglary,10H80,Residence or House,1900-1999,VASSAR,-,-,1
5/21/16,8,Burglary,10H80,Miscellaneous Business (Non-Specific),2500-2599,TIMES,BLVD,-,1
5/20/16,12,Theft,10H80,Other Parking Lot,2400-2499,BISSONNET,ST,-,1
5/20/16,12,Theft,10H80,"Road, Street, or Sidewalk",2500-2599,QUENBY,-,-,1
5/20/16,13,Theft,10H80,"Other, Unknown, or Not Listed",2400-2499,NORTH,BLVD,-,1
5/20/16,9,Theft,10H80,"Road, Street, or Sidewalk",2400-2499,QUENBY,-,-,1
5/20/16,17,Theft,10H80,"Road, Street, or Sidewalk",2500-2599,ROBINHOOD,-,-,1
5/20/16,20,Aggravated Assault,10H80,Restaurant or Cafeteria Parking Lot,6600-6699,KIRBY,DR,-,1
5/20/16,22,Theft,10H80,Other Parking Lot,2500-2599,TIMES,BLVD,-,1
5/20/16,22,Theft,10H80,Mall Parking Lot,6100-6199,KIRBY,DR,-,2
5/8/16,22,Burglary,10H80,Residence or House,2300-2399,BELLEFONTAINE,ST,-,1
5/9/16,2,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
5/7/16,15,Robbery,10H80,"Road, Street, or Sidewalk",5700-5799,KIRBY,DR,-,1
5/7/16,17,Theft,10H80,Restaurant or Cafeteria Parking Lot,4600-4699,MONTROSE,BLVD,-,1
5/7/16,19,Theft,10H80,Other Parking Lot,2400-2499,TIMES,BLVD,-,1
5/7/16,21,Theft,10H80,Restaurant or Cafeteria Parking Lot,4600-4699,MONTROSE,BLVD,-,1
5/7/16,21,Theft,10H80,Restaurant or Cafeteria Parking Lot,4700-4799,MONTROSE,BLVD,-,1
5/7/16,13,Burglary,10H80,Specialty Store (Non-Specific),5500-5599,KELVIN,DR,-,1
5/6/16,9,Burglary,10H80,Office Building,2400-2499,TANGLEY,-,-,1
5/6/16,8,Theft,10H80,"Multi-Plex Home (Duplex,Triplex Etc.)",2300-2399,ROBINHOOD,-,-,1
5/6/16,10,Burglary,10H80,Apartment,5200-5299,DUNLAVY,-,-,1
5/6/16,12,Theft,10H80,Residence or House,UNK,WAVERLY,CT,-,1
5/6/16,16,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,3
5/6/16,22,Auto Theft,10H80,"Road, Street, or Sidewalk",2500-2599,DUNSTAN,RD,-,1
5/6/16,18,Theft,10H80,Service or Gas Station,2500-2599,SOUTHWEST,FWY,-,1
5/5/16,11,Robbery,10H80,Clothing Store,5200-5299,KELVIN,DR,-,1
5/5/16,20,Theft,10H80,"Road, Street, or Sidewalk",5100-5199,KELVIN,DR,-,1
5/4/16,10,Burglary,10H80,Residence or House,1800-1899,WROXTON,RD,-,1
5/4/16,23,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
5/4/16,23,Theft,10H80,Other Parking Lot,5500-5599,KELVIN,DR,-,1
5/3/16,15,Theft,10H80,Clothing Store,2400-2499,UNIVERSITY,BLVD,-,1
5/4/16,8,Burglary,10H80,Residence or House,5300-5399,DORA,ST,-,1
5/3/16,21,Theft,10H80,Restaurant or Cafeteria Parking Lot,2300-2399,BISSONNET,ST,-,1
5/1/16,10,Theft,10H80,Miscellaneous Business (Non-Specific),2500-2599,BISSONNET,ST,-,1
5/1/16,8,Theft,10H80,"Road, Street, or Sidewalk",1200-1299,AUTREY,ST,-,1
5/2/16,17,Theft,10H80,"Gym, Recreat, Club House, Indoor Pool, Spa",2500-2599,DUNSTAN,RD,-,1
5/2/16,13,Burglary,10H80,Residence or House,2200-2299,MARONEAL,-,-,1
5/1/16,23,Theft,10H80,,6200-6299,MAIN,ST,-,1
5/18/16,13,Theft,10H80,Hospital Parking Lot,6600-6699,MAIN,ST,-,1
5/18/16,10,Burglary,10H80,Residence or House,2300-2399,NORTH,BLVD,-,1
5/18/16,19,Theft,10H80,"Other, Unknown, or Not Listed",2500-2599,ROBINHOOD,-,-,1
5/18/16,6,Theft,10H80,Restaurant or Cafeteria Parking Lot,2500-2599,SOUTHWEST,FWY,-,1
5/17/16,22,Burglary,10H80,Residence or House,1600-1699,VASSAR,-,-,1
5/17/16,23,Burglary,10H80,Residence or House,2300-2399,SOUTH,BLVD,-,1
5/18/16,9,Theft,10H80,Commercial Building,2500-2599,DUNSTAN,RD,-,1
5/19/16,18,Theft,10H80,Other Parking Lot,2400-2499,TIMES,BLVD,-,1
5/19/16,7,Theft,10H80,Service or Gas Station,1000-1099,BISSONNET,ST,-,1
